waveAng,fluxAng
3974.968558,-2.4407411411994814e-17
3976.544718,-2.5797565821503808e-17
3978.120878,-3.3648976711827716e-17
3979.697039,-4.3418302911373807e-17
3981.2731990000007,-4.8461582431463464e-17
3982.849359,-4.533450515052097e-17
3984.42552,-4.540993520213263e-17
3986.0016800000003,-4.689006952579397e-17
3987.5778399999995,-4.8957039503147873e-17
3989.154001,-4.9129581504069305e-17
3990.730161,-4.46797845104789e-17
3992.306321,-4.743681839581327e-17
3993.882482,-5.2416673203238446e-17
3995.4586420000005,-5.222388859578572e-17
3997.0348019999997,-4.9088322275667193e-17
3998.610963,-4.60955934140189e-17
4000.187123,-5.074631422946299e-17
4001.7632829999993,-5.624268129692051e-17
4003.339444,-5.981492896616483e-17
4004.915604,-5.839565231636848e-17
4006.491764,-4.3682055496026926e-17
4008.067925,-4.5398039627586634e-17
4009.6440850000004,-4.965921176781079e-17
4011.2202449999995,-4.914764566801247e-17
4012.796406,-5.144937665683265e-17
4014.372566,-5.553400670143891e-17
4015.948727,-6.064209716262252e-17
4017.524887,-5.547631507273214e-17
4019.1010470000006,-5.1151345494497336e-17
4020.6772079999996,-5.3874976392806385e-17
4022.253368,-5.457782290869545e-17
4023.829528,-5.803279861015789e-17
4025.405689,-5.5170525168514306e-17
4026.981849,-5.616636541707988e-17
4028.558009,-5.481758468496867e-17
4030.13417,-5.1487128103085486e-17
4031.71033,-5.347437823256576e-17
4033.2864900000004,-5.619529278766994e-17
4034.8626509999995,-5.2777458845524566e-17
4036.438811,-4.999282779211814e-17
4038.014971,-5.5132115580734176e-17
4039.591132,-5.882278045638382e-17
4041.167292,-5.226760510945449e-17
4042.7434520000006,-5.511259972015573e-17
4044.3196129999997,-5.831772996114446e-17
4045.895773,-4.3878627215072856e-17
4047.4719330000003,-4.355306308456279e-17
4049.048094,-5.439466492177299e-17
4050.624254,-5.561607583008071e-17
4052.200414,-5.75030614144673e-17
4053.776575,-5.1907775101160874e-17
4055.352735,-4.931514651851911e-17
4056.9288950000005,-5.215614170443813e-17
4058.5050559999995,-4.9557609011107996e-17
4060.081216,-5.49985622238419e-17
4061.657376,-6.166097572596874e-17
4063.233537,-5.348493286028686e-17
4064.809697,-4.594704376503255e-17
4066.3858570000007,-5.528136997082936e-17
4067.9620179999997,-5.348185895730871e-17
4069.538178,-5.602612954248765e-17
4071.1143380000003,-5.802268303682168e-17
4072.6904989999994,-5.077401186189544e-17
4074.266659,-5.078941862344777e-17
4075.842819,-4.83507542767375e-17
4077.41898,-4.2793077344045393e-17
4078.99514,-4.240644006967324e-17
4080.5713000000005,-4.7509444827504576e-17
4082.1474609999996,-5.009512823282112e-17
4083.723621,-5.1343018065680845e-17
4085.299781,-5.103685400973455e-17
4086.875942,-5.3492288033213725e-17
4088.452102,-6.173896339570794e-17
4090.028262,-6.460224686238128e-17
4091.6044229999998,-6.140243811412788e-17
4093.180583,-5.650333633033987e-17
4094.7567430000004,-5.532806845813565e-17
4096.332904,-5.076035038416151e-17
4097.909064,-4.350085023176261e-17
4099.485224,-3.778472871523451e-17
4101.061385,-2.451067326183362e-17
4102.637545,-1.3819448127753748e-17
4104.213705,-2.2717742312694733e-17
4105.789866,-3.3189824808722367e-17
4107.366026,-4.015860414602712e-17
4108.942186,-4.3597347717248675e-17
4110.518347,-4.227551298891129e-17
4112.094507,-4.5022389322974775e-17
4113.670667,-4.9023177485686816e-17
4115.246828,-4.735556389134354e-17
4116.822988,-4.816592226403102e-17
4118.399148,-4.7300907712169234e-17
4119.975309,-4.859087616492995e-17
4121.551469,-5.408171740748817e-17
4123.127629,-4.796868478771241e-17
4124.70379,-4.977984076876169e-17
4126.27995,-5.543690400014477e-17
4127.85611,-5.448826024458359e-17
4129.432271,-5.745850849455197e-17
4131.008431,-5.650318094438385e-17
4132.584591,-4.953179808999845e-17
4134.160752,-4.5920901243177296e-17
4135.736912,-4.354473929144742e-17
4137.313072,-4.954891809553336e-17
4138.889233,-5.619684172489813e-17
4140.465393,-5.5109635362277734e-17
4142.041553,-5.479870434862744e-17
4143.617714,-4.98110278303439e-17
4145.193874,-4.3192769136030735e-17
4146.770034,-4.910814360669076e-17
4148.346195,-5.523443586570972e-17
4149.922355,-5.181379776596019e-17
4151.498515,-5.175676515003572e-17
4153.074676,-5.3690681408814424e-17
4154.650836,-5.134496348446924e-17
4156.226996,-5.10524255674927e-17
4157.803157,-4.8747355792454695e-17
4159.379317,-5.0989559241709565e-17
4160.955477,-5.61838277777449e-17
4162.531638,-5.812475520247763e-17
4164.107798,-5.704226927998738e-17
4165.683959,-5.633542192684605e-17
4167.260119,-5.522950873160259e-17
4168.836279,-5.254451912048471e-17
4170.41244,-5.2796741523669983e-17
4171.9886,-4.878662783460574e-17
4173.56476,-4.1169990263267056e-17
4175.140921,-4.711929141792785e-17
4176.717081,-5.324772582202914e-17
4178.293241,-4.8636280611530654e-17
4179.869402,-5.026315892165538e-17
4181.445562,-5.435744323141414e-17
4183.021722,-4.981425345124052e-17
4184.597883,-5.082468920888788e-17
4186.174043,-5.4561993978666455e-17
4187.750203,-5.3737636022109227e-17
4189.326364,-4.805738370843172e-17
4190.902524,-5.2976370978296644e-17
4192.478684,-5.379481726364633e-17
4194.054845,-6.00944074755722e-17
4195.631005,-5.356252506440892e-17
4197.207165,-5.182740251033218e-17
4198.783326,-5.0673064350858215e-17
4200.359486,-4.742388532463407e-17
4201.935646,-4.9615971680660194e-17
4203.511807,-5.128870805477865e-17
4205.087967,-5.460053304387268e-17
4206.664127,-5.1322165334141856e-17
4208.240288,-5.2945417384308564e-17
4209.816448,-5.3223605857933304e-17
4211.392608,-5.004023609823254e-17
4212.968769,-5.489729942724177e-17
4214.544929,-5.687389447827124e-17
4216.121089,-4.7522744190265316e-17
4217.69725,-4.330029373330325e-17
4219.27341,-5.1107531421163644e-17
4220.84957,-5.691140189250818e-17
4222.425731,-5.91403039257741e-17
4224.001891,-5.383066957040301e-17
4225.578051,-4.806171581502995e-17
4227.154212,-3.6239666611487384e-17
4228.730372,-4.0933440610242154e-17
4230.306532,-5.285485751967783e-17
4231.882693,-5.3750550279023594e-17
4233.458853,-5.4277885098085427e-17
4235.035013,-5.443737765961646e-17
4236.611174,-5.4599011054516017e-17
4238.187334,-5.430674659043661e-17
4239.763494,-5.3773491012503246e-17
4241.339655,-5.0896866619491215e-17
4242.915815,-5.091585216057244e-17
4244.491975,-5.272102668063241e-17
4246.068136,-5.55290025576567e-17
4247.644296,-5.172469281772323e-17
4249.220456,-4.9813931205876936e-17
4250.796617,-4.393221981242084e-17
4252.372777,-4.4397039254961256e-17
4253.948937,-5.292238701405143e-17
4255.525098,-4.822114594112267e-17
4257.101258,-5.2143418646587185e-17
4258.677418,-5.987347362623057e-17
4260.253579,-5.332649086566012e-17
4261.829739,-4.575483195943621e-17
4263.405899,-4.932080223467995e-17
4264.98206,-5.444237969451015e-17
4266.55822,-5.517575177750301e-17
4268.13438,-5.650880038832997e-17
4269.710541,-5.554392493576687e-17
4271.286701,-5.10973882769246e-17
