waveAng,fluxmaggies,fluxmaggies_adj
4569.181005,1.9273959242156206e-08,2.0785799461271988e-08
4570.757165,2.0210852173452095e-08,2.1798158130671225e-08
4572.333325,2.104402076130528e-08,2.269881930970464e-08
4573.909486,2.2540421068245726e-08,2.4315093292644996e-08
4575.485646,1.9521245803529334e-08,2.1060118538307794e-08
4577.061806,1.4529591639163125e-08,1.5676389734207738e-08
4578.637967,1.4507071823469764e-08,1.565351102706941e-08
4580.214127,1.9462753707812452e-08,2.10027249197765e-08
4581.790287,2.6297325974588017e-08,2.8380647445307086e-08
4583.366448,2.2322933748576418e-08,2.409357954804209e-08
4584.942608,1.8558805727800115e-08,2.003269721884742e-08
4586.518768,2.034813436576738e-08,2.1966119351538745e-08
4588.094929,1.992891547717981e-08,2.1515514942878695e-08
4589.671089,2.0059671628262283e-08,2.165864249299101e-08
4591.247249,1.9340628216398973e-08,2.0884174820126075e-08
4592.82341,1.9762613555375332e-08,2.134177064934253e-08
4594.39957,2.1216205620005127e-08,2.2913588469068698e-08
4595.97573,2.1172151723473165e-08,2.2868080382321422e-08
4597.551891,2.1150868537802966e-08,2.284716059503043e-08
4599.128051,2.171941051083969e-08,2.346342324417367e-08
4600.704211,2.005267595017936e-08,2.1664815024299562e-08
4602.280372,1.806678870123433e-08,1.952103860165506e-08
4603.856532,1.8977928506910086e-08,2.0507374518182927e-08
4605.432692,2.0589480290464377e-08,2.2250815837625534e-08
4607.008853,1.951164319016744e-08,2.1087917542849126e-08
4608.585013,1.9966912119691815e-08,2.1581918433094307e-08
4610.161173,2.266974548153581e-08,2.4505584861495798e-08
4611.737334,2.2803921550929563e-08,2.4652856629361335e-08
4613.313494,2.1296128263708225e-08,2.3024894341228052e-08
4614.889655,2.101472768090416e-08,2.2722705276199944e-08
4616.465815,2.150573133503638e-08,2.325571830294406e-08
4618.041975,2.0677543516550097e-08,2.2362160251116916e-08
4619.618136,2.106717587032773e-08,2.2785596315313606e-08
4621.194296,2.0951590250368334e-08,2.2662631269434048e-08
4622.770456,2.1072175383245964e-08,2.2795124681212407e-08
4624.346617,2.0774283933223058e-08,2.2474907775864377e-08
4625.922777,1.9456825378466124e-08,2.105150203540875e-08
4627.498937,1.9029886240278474e-08,2.0591431891002676e-08
4629.075098,1.9752530165921688e-08,2.1375305685100278e-08
4630.651258,1.9889237896683007e-08,2.1525189536068686e-08
4632.227418,2.0269322301383717e-08,2.1938519082984755e-08
4633.803579,2.1136755328073593e-08,2.287945283460838e-08
4635.379739,1.9838135966245726e-08,2.1475703880169972e-08
4636.955899,1.8707935206684493e-08,2.0254038387440294e-08
4638.53206,1.969080027693949e-08,2.1320057048803633e-08
4640.10822,2.0531199330586826e-08,2.2232000051426626e-08
4641.68438,2.0846155894419643e-08,2.2575085981911088e-08
4643.260541,2.0289279810320743e-08,2.1974007904565004e-08
4644.836701,1.9195031525151213e-08,2.0790775265206736e-08
4646.412861,1.9605205843681293e-08,2.1236965751838023e-08
4647.989022,1.948629088975682e-08,2.1110058844969843e-08
4649.565182,1.8275109915027298e-08,1.9799738708791467e-08
4651.141342,1.959571756486348e-08,2.1232436207670106e-08
4652.717503,2.0190710442645878e-08,2.1879099783356927e-08
4654.293663,1.960513406932148e-08,2.124647336314461e-08
4655.869823,1.9548193816165766e-08,2.1186677582906057e-08
4657.445984,1.9942798131093735e-08,2.1616306797043827e-08
4659.022144,2.063514843196077e-08,2.2368773768052155e-08
4660.598304,2.0792200260721436e-08,2.2541053174873056e-08
4662.174465,2.1169674341577794e-08,2.2952347040987217e-08
4663.750625,2.0293481570527134e-08,2.2004355516183146e-08
4665.326785,1.93770430824188e-08,2.1012550004790815e-08
4666.902946,2.0627217271468934e-08,2.237026136254079e-08
4668.479106,1.9672465041714842e-08,2.1336754177383753e-08
4670.055266,1.8379146817701542e-08,1.9935818513401736e-08
4671.631427,1.9760793174499386e-08,2.1436419449931198e-08
4673.207587,2.0935221054160497e-08,2.271248065801038e-08
4674.783747,1.9645768553343157e-08,2.131548334852369e-08
4676.359908,1.9493707199583334e-08,2.1152404315182342e-08
4677.936068,1.9953150832930082e-08,2.1652892580582283e-08
4679.512228,2.1871088380389132e-08,2.3736351416856417e-08
4681.088389,2.2500223852991402e-08,2.442134250859177e-08
4682.664549,2.124117389148757e-08,2.305686913926803e-08
4684.240709,2.130346734969969e-08,2.3126570582915284e-08
4685.81687,2.2307384062419095e-08,2.4218581559396313e-08
4687.39303,2.224422089955972e-08,2.4152181989825723e-08
4688.96919,2.151332465505935e-08,2.3360697996507444e-08
4690.545351,2.128183619643496e-08,2.3111412391678487e-08
4692.121511,2.1177216991892003e-08,2.29998699846896e-08
4693.697671,2.0691405440209994e-08,2.247426953180697e-08
4695.273832,1.978669988040589e-08,2.14935453191045e-08
4696.849992,2.120321029051912e-08,2.3034320455670426e-08
4698.426152,2.1307794735851676e-08,2.3150020382908177e-08
4700.002313,2.1205754112567875e-08,2.3041231136998882e-08
4701.578473,2.0769534500102755e-08,2.2569285200350414e-08
4703.154633,2.0419004891458247e-08,2.2190377665761395e-08
4704.730794,2.0253969773262456e-08,2.201300607479813e-08
4706.306954,2.009641947936643e-08,2.184373781236656e-08
4707.883114,2.1000673795500855e-08,2.2828667634316493e-08
4709.459275,2.102134676669425e-08,2.28531956305075e-08
4711.035435,2.0534701781595538e-08,2.2326151242255648e-08
4712.611595,2.1030828909108527e-08,2.2867617032337508e-08
4714.187756,2.107858377335117e-08,2.2921603858190768e-08
4715.763916,2.1025116410955467e-08,2.2865517464352315e-08
4717.340076,2.1030788780536695e-08,2.2873742833887374e-08
4718.916237,2.0059567852188625e-08,2.181937412246623e-08
4720.492397,1.9809158389442892e-08,2.1548933504205092e-08
4722.068557,2.041529630940845e-08,2.22103028742394e-08
4723.644718,2.1063992284055963e-08,2.2918094902655074e-08
4725.220878,2.1045994397096275e-08,2.2900570763670277e-08
4726.797038,2.0912062520457256e-08,2.2756881657112065e-08
4728.373199,2.0518135072480502e-08,2.233020908975457e-08
4729.949359,1.965332163122374e-08,2.1390940804040007e-08
4731.525519,2.0274150997423662e-08,2.2068642365052088e-08
4733.10168,2.0880819738898232e-08,2.27310499572583e-08
4734.67784,2.289609699033796e-08,2.4927137946523183e-08
4736.254,2.2596100346084624e-08,2.4602739081340298e-08
4737.830161,2.2442010903752318e-08,2.4437160254741043e-08
4739.406321,2.2346283767397518e-08,2.4335107855560544e-08
4740.982481,2.1742308930425954e-08,2.3679505180724536e-08
4742.558642,2.0285958045731266e-08,2.2095379990758393e-08
4744.134802,2.103244498922457e-08,2.2910507062703587e-08
4745.710962,2.1786522185117914e-08,2.3734048879166043e-08
4747.287123,2.2357740358653044e-08,2.435851525213522e-08
4748.863283,2.2750220505864824e-08,2.4788342720099955e-08
4750.439443,2.1783642022141977e-08,2.3737301540786183e-08
4752.015604,2.1621115374918487e-08,2.3562312942857586e-08
4753.591764,2.2405749651261387e-08,2.4419584565253017e-08
4755.167924,2.1765256734789262e-08,2.3723652267243245e-08
4756.744085,2.1098395533550376e-08,2.2998851280205836e-08
4758.320245,2.1319201247052867e-08,2.3241630934336026e-08
4759.896405,2.122377204530814e-08,2.3139671883969323e-08
4761.472566,2.1509996309561704e-08,2.3453837354366736e-08
4763.048726,2.224955217932556e-08,2.426240194612717e-08
4764.624887,2.1740295187956806e-08,2.370919987096775e-08
4766.201047,2.1755350638673772e-08,2.3727746143532943e-08
4767.777207,2.1661622252431867e-08,2.362763826641643e-08
4769.353368,2.127871072146813e-08,2.32120542800218e-08
4770.929528,2.0952102069610237e-08,2.2857819365057913e-08
4772.505688,2.0693564960942937e-08,2.2577790283760873e-08
4774.081849,2.2467697893913543e-08,2.451566154220272e-08
4775.658009,2.207239063537152e-08,2.4086479776694714e-08
4777.234169,2.0391018008726887e-08,2.225367707349015e-08
4778.81033,2.069162900558114e-08,2.258377130870992e-08
4780.38649,2.098703579303482e-08,2.2908243716362684e-08
4781.96265,2.1087436057588217e-08,2.3019896899714784e-08
4783.538811,2.197598622861823e-08,2.3992023058561778e-08
4785.114971,2.193489562936648e-08,2.394930776797642e-08
4786.691131,2.1624538745895716e-08,2.3612563500195396e-08
4788.267292,2.1676197921684222e-08,2.367109148727939e-08
4789.843452,2.223897976768553e-08,2.428784162497654e-08
4791.419612,2.2347035946813878e-08,2.4408038131277985e-08
4792.995773,2.1275966661406064e-08,2.3240267691909733e-08
4794.571933,2.092564586783653e-08,2.2859649770287836e-08
4796.148093,2.2165545113760133e-08,2.421631124460265e-08
4797.724254,2.315329117031465e-08,2.529770803372556e-08
4799.300414,2.254860524044539e-08,2.4639222059143676e-08
4800.876574,2.2303613963017306e-08,2.4373697106780735e-08
4802.452735,2.2603142043399473e-08,2.4703235756703195e-08
4804.028895,2.2538933403951994e-08,2.463526534140484e-08
4805.605055,2.2191410437533094e-08,2.4257589451986034e-08
4807.181216,2.1367551314735777e-08,2.335911256221476e-08
4808.757376,2.192436559811479e-08,2.3969968540607716e-08
4810.333536,2.3477921867766982e-08,2.567077160443216e-08
4811.909697,2.2793424947338176e-08,2.492457116376109e-08
4813.485857,2.1508951961228674e-08,2.3522105386754414e-08
4815.062017,2.203680557305305e-08,2.4101518873813484e-08
4816.638178,2.244654670766365e-08,2.4551845153458922e-08
4818.214338,2.0602890107805497e-08,2.253728361219045e-08
4819.790498,2.0999654297540742e-08,2.2973353196932728e-08
4821.366659,2.174517634709951e-08,2.379107111823408e-08
4822.942819,2.253945524964996e-08,2.4662283747542698e-08
4824.518979,2.269148983593659e-08,2.4830856241534925e-08
4826.09514,2.2319781479471163e-08,2.4426285534762186e-08
4827.6713,2.1589994458241904e-08,2.3629733580969074e-08
4829.24746,2.0598312815969057e-08,2.2546375883519278e-08
4830.823621,2.0753627260924944e-08,2.271840840059324e-08
4832.399781,2.058376246126397e-08,2.253447497762301e-08
4833.975941,1.9854901270188796e-08,2.1738481483345644e-08
4835.552102,2.0835978268280363e-08,2.281466800438744e-08
4837.128262,2.2434534039015425e-08,2.4567224447097844e-08
4838.704422,2.200109296682371e-08,2.409473059599606e-08
4840.280583,2.0601386704496828e-08,2.2563841909501884e-08
4841.856743,2.122560076947338e-08,2.3249593137058155e-08
4843.432903,2.3318975955332972e-08,2.554486482602551e-08
4845.009064,2.1550424587120415e-08,2.360960549691604e-08
4846.585224,2.0121319783629068e-08,2.2045914766277872e-08
4848.161384,1.953691423409993e-08,2.1407521495327002e-08
4849.737545,1.9134192006692797e-08,2.0968110714178997e-08
4851.313705,1.9154105651667797e-08,2.0991805952600633e-08
4852.889865,1.903590025329974e-08,2.086412099576523e-08
4854.466026,2.0893477685435747e-08,2.2902144473860428e-08
4856.042186,2.524345806241006e-08,2.7672793679557946e-08
4857.618346,2.9497310236600726e-08,3.2338904983661014e-08
4859.194507,3.3192995846249726e-08,3.6393856629941714e-08
4860.770667,3.485759089720572e-08,3.8222380120319685e-08
4862.346827,3.336954450214645e-08,3.6593956218136775e-08
4863.922988,2.8039116461064598e-08,3.075120465472422e-08
4865.499148,2.142276525390101e-08,2.3496980585799574e-08
4867.075308,1.8475426326816213e-08,2.0266078212653745e-08
4868.651469,1.864015815562178e-08,2.0448598684488457e-08
4870.227629,1.983662191626632e-08,2.1763081293889116e-08
4871.803789,1.9278112114772913e-08,2.115221617933128e-08
4873.37995,1.9579321417111666e-08,2.1484621817496774e-08
4874.95611,2.025233028890752e-08,2.2225102798769713e-08
4876.53227,1.9316271553964632e-08,2.1199751730475938e-08
4878.108431,1.938478534973428e-08,2.1276841657035696e-08
4879.684591,2.092197513972528e-08,2.296611503770368e-08
4881.260751,2.112456675580781e-08,2.3190566111864034e-08
4882.836912,2.1482783977430627e-08,2.358591793856715e-08
4884.413072,2.214121158374538e-08,2.4310969729583314e-08
4885.989232,2.2538683346444038e-08,2.474959620435833e-08
4887.565393,2.194214146741538e-08,2.409668265519539e-08
4889.141553,2.114032940299233e-08,2.3218206307001645e-08
4890.717713,2.068627427504689e-08,2.2721545020762436e-08
4892.293874,2.044536635169152e-08,2.2458934003935644e-08
4893.870034,2.1180802191756992e-08,2.326887059622568e-08
4895.446194,2.2536831296210877e-08,2.476078495130636e-08
4897.022355,2.340980292252895e-08,2.5722191268399087e-08
4898.598515,2.3224489252821584e-08,2.552084355460297e-08
4900.174675,2.302602366176656e-08,2.5305005977059892e-08
4901.750836,2.192014151524085e-08,2.409181347148229e-08
4903.326996,2.1209430970131706e-08,2.3312765367332123e-08
4904.903156,2.2452156998296476e-08,2.4680927715378356e-08
4906.479317,2.2032792013238635e-08,2.422208785309434e-08
4908.055477,2.1059105095444613e-08,2.3153709451712907e-08
4909.631637,2.1027135668323094e-08,2.312061636617297e-08
4911.207798,2.1166165065005072e-08,2.327555737250453e-08
4912.783958,2.190707127086615e-08,2.409244348551698e-08
4914.360119,2.2260066464727095e-08,2.4482828918834954e-08
4915.936279,2.1064253956081597e-08,2.3169669187809742e-08
4917.512439,2.020987461299994e-08,2.2231869088757887e-08
4919.0886,2.0560073743251526e-08,2.2619116032360364e-08
4920.66476,2.066750897033432e-08,2.2739331595731886e-08
4922.24092,2.025691449734082e-08,2.2289557722324717e-08
4923.817081,2.069470519961534e-08,2.277330135148804e-08
4925.393241,2.1002695339360056e-08,2.3114280048709243e-08
4926.969401,2.0514895178477755e-08,2.257944310165746e-08
4928.545562,2.047176114979596e-08,2.2533970028960843e-08
4930.121722,2.1225762044518948e-08,2.3366000232052278e-08
4931.697882,2.2255936058140557e-08,2.4502225133960046e-08
4933.274043,2.109156910626231e-08,2.322240118158009e-08
4934.850203,2.1056042588522932e-08,2.3185344449820045e-08
4936.426363,2.2438697191213363e-08,2.4710014775594634e-08
4938.002524,2.4299443435421072e-08,2.6761487881572976e-08
4939.578684,2.541668552951181e-08,2.7994415435657237e-08
4941.154844,2.3559963864635975e-08,2.5951691067020212e-08
4942.731005,2.3596055334533293e-08,2.5993753741618643e-08
4944.307165,2.2623576939965963e-08,2.492466979041812e-08
4945.883325,2.2134003455027948e-08,2.438746508419908e-08
4947.459486,2.2209967955698633e-08,2.4473335310617663e-08
4949.035646,2.183574316712302e-08,2.4063109314023254e-08
4950.611806,2.242408727029029e-08,2.4713660478634138e-08
4952.187967,2.41183128653806e-08,2.658323048053899e-08
4953.764127,2.5147599528188768e-08,2.772017038830046e-08
4955.340287,2.3708999022272123e-08,2.6136721049476738e-08
4956.916448,2.281235765952633e-08,2.5150497305203613e-08
4958.492608,2.4627045900329776e-08,2.7153589121693684e-08
4960.068768,2.5385440909856302e-08,2.7992271849946466e-08
4961.644929,2.4429322115415482e-08,2.6940358018083508e-08
4963.221089,2.402892643506005e-08,2.6501156200932375e-08
4964.797249,2.3747171104239907e-08,2.6192734409612325e-08
4966.37341,2.3346936285065808e-08,2.575356502858166e-08
4967.94957,2.2633299530761202e-08,2.4968578964070704e-08
4969.52573,2.181966971042783e-08,2.4073133314363248e-08
4971.101891,2.2619886220673924e-08,2.495820541731957e-08
4972.678051,2.369922494758916e-08,2.6151437643037745e-08
4974.254211,2.2866878843372742e-08,2.523520281309457e-08
4975.830372,2.2838643783223383e-08,2.5206276704965623e-08
4977.406532,2.432145858080633e-08,2.684518996633443e-08
4978.982692,2.396728043228394e-08,2.645660392056075e-08
4980.558853,2.1856680825336694e-08,2.4128927478408272e-08
4982.135013,2.2152662315919984e-08,2.445784573769928e-08
4983.711173,2.3094708200510975e-08,2.550017825163651e-08
4985.287334,2.2285923695947793e-08,2.460933258256507e-08
4986.863494,2.3240988868544827e-08,2.5666240242792035e-08
4988.439654,2.4067480358554685e-08,2.6581331464895447e-08
4990.015815,2.343141126429132e-08,2.5881116102330662e-08
4991.591975,2.3403662647958626e-08,2.585275493375041e-08
4993.168135,2.2725474076310362e-08,2.5105819046363167e-08
4994.744296,2.133130591071972e-08,2.356770673691755e-08
4996.320456,2.1543142501125178e-08,2.3803859118685347e-08
4997.896616,2.1992113809742264e-08,2.4302095524058264e-08
4999.472777,2.2877290265085784e-08,2.5282485137855704e-08
5001.048937,2.4239946029172298e-08,2.6790773459863523e-08
5002.625097,2.5736118441659344e-08,2.8446908254248722e-08
5004.201258,2.8330370364236276e-08,3.131718344412721e-08
5005.777418,2.9314237891421007e-08,3.240764458295893e-08
5007.353578,2.8139546812155065e-08,3.11117449581905e-08
5008.929739,2.6046017758193368e-08,2.8799636873767993e-08
5010.505899,2.4552074515515396e-08,2.7150152798323765e-08
5012.082059,2.2933859849812178e-08,2.5362942690727782e-08
5013.65822,2.2120821657138804e-08,2.4465953097976748e-08
5015.23438,2.197358334691887e-08,2.4305254036222222e-08
5016.81054,2.1406317019487573e-08,2.367988688948312e-08
5018.386701,2.15204050429123e-08,2.3808196584100947e-08
5019.962861,2.2172698729090004e-08,2.4532002455775586e-08
5021.539021,2.2488456335143345e-08,2.4883557516866037e-08
5023.115182,2.2827658502338118e-08,2.5261118114969947e-08
5024.691342,2.2566941141212698e-08,2.497481461583404e-08
5026.267502,2.2759534054598904e-08,2.519018255143333e-08
5027.843663,2.305919062990943e-08,2.5524096355613517e-08
5029.419823,2.364732898370621e-08,2.6177415928077612e-08
5030.995983,2.4158584704817685e-08,2.674573450577763e-08
5032.572144,2.290614023839764e-08,2.5361405259296447e-08
5034.148304,2.2305198386064767e-08,2.469823070303563e-08
5035.724464,2.24382948597052e-08,2.484780065551261e-08
5037.300625,2.2255253596369403e-08,2.464727996738833e-08
5038.876785,2.089713048345598e-08,2.3145227255118653e-08
5040.452945,2.0917307217853707e-08,2.3169619967802285e-08
5042.029106,2.1979047067055326e-08,2.4347833975523386e-08
5043.605266,2.2861148465767956e-08,2.532723911428517e-08
5045.181426,2.2256131624087072e-08,2.4659133852982724e-08
5046.757587,2.1856401850133574e-08,2.421838232817003e-08
5048.333747,2.1267105331613612e-08,2.356748122270342e-08
5049.909907,2.1485352407460276e-08,2.381143612000853e-08
5051.486068,2.2151216600192346e-08,2.4551555272174775e-08
5053.062228,2.2699241040317744e-08,2.5161184079171834e-08
5054.638388,2.355699400527207e-08,2.611427180244207e-08
5056.214549,2.452159947114974e-08,2.718598981831239e-08
5057.790709,2.5055749388196327e-08,2.778062776173456e-08
5059.366869,2.4655399639847206e-08,2.733914983698587e-08
5060.94303,2.442004653410193e-08,2.7080566345800747e-08
5062.51919,2.3882825202922644e-08,2.6487151086051853e-08
5064.095351,2.2862581405953262e-08,2.5357889412349743e-08
5065.671511,2.330812053832109e-08,2.5854335523876503e-08
5067.247671,2.4143682580155602e-08,2.6783536519585367e-08
5068.823832,2.3802529004559225e-08,2.6407408954149578e-08
5070.399992,2.2687690414424308e-08,2.5174084315458913e-08
5071.976152,2.2659157570995086e-08,2.5146423858251123e-08
5073.552313,2.3194621545649124e-08,2.5744758893523577e-08
5075.128473,2.2717884739025346e-08,2.5219616891163745e-08
5076.704633,2.258693978197928e-08,2.5078238669260598e-08
5078.280794,2.3098833689622307e-08,2.5650670524600393e-08
5079.856954,2.2177683980777775e-08,2.4631671456262846e-08
5081.433114,2.1792939048662555e-08,2.4208200508353303e-08
5083.009275,2.2750856192997906e-08,2.5276296963864525e-08
5084.585435,2.2195022169097867e-08,2.466268046736549e-08
5086.161595,2.1768609191488473e-08,2.419270077327817e-08
5087.737756,2.2587149462861594e-08,2.5106378061745844e-08
5089.313916,2.304727037834832e-08,2.5621885835999197e-08
5090.890076,2.4018034188968575e-08,2.670533308394866e-08
5092.466237,2.4887698922662435e-08,2.767669445179132e-08
5094.042397,2.364749525352388e-08,2.6301683379394356e-08
5095.618557,2.2445565160417702e-08,2.496881065931382e-08
5097.194718,2.2168442930780973e-08,2.4664448151453556e-08
5098.770878,2.274942761269913e-08,2.531486277327901e-08
5100.347038,2.316884723082673e-08,2.5785669337752767e-08
5101.923199,2.3570020388917807e-08,2.6236313420704213e-08
5103.499359,2.3275529900081305e-08,2.591261766761608e-08
5105.075519,2.3187419200991415e-08,2.5818616741005576e-08
5106.65168,2.3035886298697423e-08,2.565395446785795e-08
5108.22784,2.2690434951137382e-08,2.527324686321533e-08
5109.804,2.275805426576024e-08,2.5352579982991374e-08
5111.380161,2.2934465952985362e-08,2.5553151394163006e-08
5112.956321,2.298569345188658e-08,2.5614285108895345e-08
5114.532481,2.311008607927873e-08,2.5756981947032268e-08
5116.108642,2.330021898004964e-08,2.5973004086677035e-08
5117.684802,2.337835841722268e-08,2.606423325860392e-08
5119.260962,2.350147456939144e-08,2.6205641917535402e-08
5120.837123,2.3862867671733054e-08,2.6612830080565615e-08
5122.413283,2.3227174191989026e-08,2.590797875546191e-08
5123.989443,2.2329698728694304e-08,2.49108608196857e-08
5125.565604,2.3199413671518646e-08,2.5885203647059816e-08
5127.141764,2.222668374764828e-08,2.4803784068816036e-08
5128.717924,2.2290209080943815e-08,2.4878609168936207e-08
5130.294085,2.2966285026352297e-08,2.5637246477747383e-08
5131.870245,2.360328407875846e-08,2.635249403718654e-08
5133.446405,2.375388806108559e-08,2.652483231396107e-08
5135.022566,2.3620000882202654e-08,2.637949585146518e-08
5136.598726,2.4331781757860123e-08,2.7178727773899018e-08
5138.174886,2.443183508395132e-08,2.7294800106236245e-08
5139.751047,2.265808436454019e-08,2.531719736211337e-08
5141.327207,2.2132427534903003e-08,2.4733756764844202e-08
5142.903367,2.2286421084115567e-08,2.4909783481566662e-08
5144.479528,2.1089993699618275e-08,2.3576245545458802e-08
5146.055688,2.1480542003153975e-08,2.4016626045181643e-08
5147.631848,2.217718696899015e-08,2.4799434170175866e-08
5149.208009,2.1470242251489635e-08,2.401268930066883e-08
5150.784169,2.2524593037559963e-08,2.5195869020131578e-08
5152.360329,2.2947464826609473e-08,2.567294101073096e-08
5153.93649,2.2814062599948138e-08,2.552772127471125e-08
5155.51265,2.3131306635596072e-08,2.5886783156455862e-08
5157.08881,2.4990736300549875e-08,2.7972125023305417e-08
5158.664971,2.5534058152367838e-08,2.858477182793773e-08
5160.241131,2.286356132363381e-08,2.5599249476470793e-08
5161.817291,2.2126325533739038e-08,2.477770670950257e-08
5163.393452,2.248347033377492e-08,2.5181616262852055e-08
5164.969612,2.1179446459125557e-08,2.3724840205834026e-08
5166.545772,2.1207160264139155e-08,2.3759627802940716e-08
5168.121933,1.969829695374958e-08,2.207263634436603e-08
5169.698093,2.5727383113182987e-08,2.88329808936737e-08
5171.274253,2.739398367947966e-08,3.070559481773446e-08
5172.850414,2.6766004330834844e-08,3.000642436437434e-08
5174.426574,3.602684594761582e-08,4.0394786371659346e-08
5176.002734,3.30102274430451e-08,3.7018255556780187e-08
5177.578895,2.2200709322885265e-08,2.4900188330258767e-08
5179.155055,2.1601357292438543e-08,2.423177118869874e-08
5180.731215,2.336320444699763e-08,2.621228345498205e-08
5182.307376,2.230713009575059e-08,2.5031360951963564e-08
5183.883536,2.1356487702009974e-08,2.3968391964658324e-08
5185.459696,2.2133559329822308e-08,2.4844406258896736e-08
5187.035857,2.2742638187724412e-08,2.5532097230275758e-08
5188.612017,2.207016221440722e-08,2.4781035281913625e-08
5190.188177,2.2079783633178043e-08,2.4795735600628268e-08
5191.764338,2.357956269237342e-08,2.6484158715588196e-08
5193.340498,2.3845625915876043e-08,2.678720512204969e-08
5194.916658,2.3742244274951858e-08,2.667526092565428e-08
5196.492819,2.4127950015724472e-08,2.711287373501728e-08
5198.068979,2.5083093671577395e-08,2.8190607581077047e-08
5199.645139,2.4600977339543836e-08,2.7653104540532748e-08
5201.2213,2.328975137522685e-08,2.618331162298626e-08
5202.79746,2.3123275513703588e-08,2.6000233784087123e-08
5204.37362,2.3793858566632476e-08,2.675844926917208e-08
5205.949781,2.3523279442047938e-08,2.645830928090199e-08
5207.525941,2.2767902967538853e-08,2.561270206883867e-08
5209.102101,2.2927976154320394e-08,2.5796822856183443e-08
5210.678262,2.2818440865323758e-08,2.567760952160197e-08
5212.254422,2.259358736118388e-08,2.5428569485958585e-08
5213.830583,2.3896516539854957e-08,2.689920444871802e-08
5215.406743,2.3974748524676997e-08,2.6991498145435554e-08
5216.982903,2.2592349102462634e-08,2.5439138571038102e-08
5218.559064,2.278738547656592e-08,2.566277285146378e-08
5220.135224,2.4756532197805147e-08,2.7884762545508724e-08
5221.711384,2.5118267849201205e-08,2.8296640438517976e-08
5223.287545,2.2374138940921252e-08,2.5209228680676627e-08
5224.863705,2.013196809076963e-08,2.26864994012429e-08
5226.439865,2.044098266115539e-08,2.3038332466997534e-08
5228.016026,2.2678028115911597e-08,2.5563632587645996e-08
5229.592186,2.3184647060364404e-08,2.613880700484957e-08
5231.168346,2.352484758002083e-08,2.652650762545837e-08
5232.744507,2.4017473477718394e-08,2.7086229383702744e-08
5234.320667,2.4056342836532287e-08,2.7134311118454762e-08
5235.896827,2.421777582033967e-08,2.7320673639787323e-08
5237.472988,2.434938976679775e-08,2.7473448291200776e-08
5239.049148,2.511001077753684e-08,2.83360899127892e-08
5240.625308,2.486129391673288e-08,2.805980649748026e-08
5242.201469,2.4867322547343317e-08,2.8070999846739278e-08
5243.777629,2.4035002840661784e-08,2.713569391962304e-08
5245.353789,2.42387059178832e-08,2.7369954338132156e-08
5246.92995,2.5406689805018575e-08,2.86933071440187e-08
5248.50611,2.551141796427339e-08,2.8816085760734744e-08
5250.08227,2.5374047988328212e-08,2.8665399859898157e-08
5251.658431,2.4506081428300516e-08,2.7689171830229437e-08
5253.234591,2.386038285127843e-08,2.6963814964723192e-08
5254.810751,2.4199347426352557e-08,2.7351138621885782e-08
5256.386912,2.3855807986663718e-08,2.6967066213508168e-08
5257.963072,2.4039621902515475e-08,2.71790960316434e-08
5259.539232,2.4344176643046816e-08,2.7527721118977752e-08
5261.115393,2.3403885721322e-08,2.6468596982416944e-08
5262.691553,2.277123704969738e-08,2.5757122858056707e-08
5264.267713,2.264710698597788e-08,2.5620713436024258e-08
5265.843874,2.3047275527616905e-08,2.60774927060665e-08
5267.420034,2.3860288466126306e-08,2.700161058787081e-08
5268.996194,2.3471268173906837e-08,2.656551659845232e-08
5270.572355,2.2378101238075434e-08,2.5332185774169632e-08
5272.148515,2.2430392657479784e-08,2.5395339056335657e-08
5273.724675,2.295046262194222e-08,2.5988204898919717e-08
5275.300836,2.2563437690682757e-08,2.5553935497779225e-08
5276.876996,2.349398449341497e-08,2.6611961201069926e-08
5278.453156,2.3865257381406778e-08,2.7036719377777362e-08
5280.029317,2.39224561324412e-08,2.7105741629274354e-08
5281.605477,2.410551183058443e-08,2.7317410615828135e-08
5283.181637,2.4930182276887825e-08,2.8256363103936106e-08
5284.757798,2.5873601769689223e-08,2.9330220189320343e-08
5286.333958,2.604717584368491e-08,2.953158047560037e-08
5287.910118,2.6067009625895906e-08,2.9558668331638248e-08
5289.486279,2.625394653324376e-08,2.977527916411572e-08
5291.062439,2.6505365572633572e-08,3.006509821608824e-08
5292.638599,2.5875913639476125e-08,2.935567653867569e-08
5294.21476,2.4699784426222264e-08,2.802574236959077e-08
5295.79092,2.4915871643174803e-08,2.827532456037818e-08
5297.36708,2.5062283027365332e-08,2.844590037874858e-08
5298.943241,2.639420729235323e-08,2.9962304140463717e-08
5300.519401,2.636502857029763e-08,2.993383435048764e-08
5302.095561,2.5297553860854708e-08,2.8726329869322633e-08
5303.671722,2.4842573472501986e-08,2.8214067159384157e-08
5305.247882,2.5017237232603073e-08,2.841685086463341e-08
5306.824042,2.6322167100833104e-08,2.990375464987541e-08
5308.400203,2.7952456325529923e-08,3.176080664947837e-08
5309.976363,2.67923436614941e-08,3.0447364641941864e-08
5311.552523,2.4904212518604922e-08,2.8306049599674178e-08
5313.128684,2.5190524996890063e-08,2.863591761667787e-08
5314.704844,2.516322429745692e-08,2.8609324242494223e-08
5316.281004,2.4931208989120924e-08,2.8349934853662192e-08
5317.857165,2.501473517700038e-08,2.8449329811234567e-08
