lambdag(A)1,fluxg1,lambda(A)1,flux1,fluxerror,lambda(A),flux,lambdag(A),fluxg,lambda2(galaxy),flux2(galaxy),lambda2,flux2,,waves1m,flux_corr1m,waves2m,flux_corr2m,wavesgm,flux_corrgm,,waves1,flux_corr1,waves2,flux_corr2,wavesg,flux_corrg
3465.2,0.00518462,3791.1933,4.53E-18,6.63E-18,3112.638183,5.55E-18,2844.99179,0.00518462,3946.90201,9.87E-04,3240.477841,9.87E-04,,3791.1933,5.27E-18,3465.2,0.006075578,3946.90201,0.001142849,,3112.638183,6.60E-18,2844.99179,0.006267079,3240.477841,0.001166133
3467.15,0.003454334,3792.3932,1.41E-17,7.01E-18,3113.623332,1.37E-17,2846.592775,0.003454334,3948.821773,-0.022103088,3242.054001,-0.022103088,,3792.3932,1.64E-17,3467.15,0.00404774,3948.821773,-0.025594301,,3113.623332,1.63E-17,2846.592775,0.004175067,3242.054001,-0.026112592
3469.1,0.00272533,3793.5931,1.79E-17,7.41E-18,3114.608482,1.71E-17,2848.19376,0.00272533,3950.741537,-0.009770973,3243.630161,-0.009770973,,3793.5931,2.08E-17,3469.1,0.00319334,3950.741537,-0.011313668,,3114.608482,2.03E-17,2848.19376,0.003293589,3243.630161,-0.011542536
3471.05,0.005253123,3794.793,9.60E-18,6.68E-18,3115.593631,1.01E-17,2849.794745,0.005253123,3952.6613,0.011652092,3245.206322,0.011652092,,3794.793,1.12E-17,3471.05,0.006154907,3952.6613,0.013491021,,3115.593631,1.20E-17,2849.794745,0.006347739,3245.206322,0.013763657
3473,0.002937586,3795.993,7.59E-18,6.50E-18,3116.57878,8.09E-18,2851.395731,0.002937586,3954.581063,0.006531542,3246.782482,0.006531542,,3795.993,8.82E-18,3473,0.003441696,3954.581063,0.007561917,,3116.57878,9.62E-18,2851.395731,0.003549307,3246.782482,0.007714581
3474.95,0.003258836,3797.1929,1.35E-17,6.33E-18,3117.56393,1.29E-17,2852.996716,0.003258836,3956.500827,0.024114326,3248.358642,0.024114326,,3797.1929,1.57E-17,3474.95,0.003817881,3956.500827,0.027916853,,3117.56393,1.53E-17,2852.996716,0.003937015,3248.358642,0.028479904
3476.9,-0.009108069,3798.3928,1.26E-17,6.21E-18,3118.549079,1.28E-17,2854.597701,-0.009108069,3958.42059,0.034552254,3249.934803,0.034552254,,3798.3928,1.47E-17,3476.9,-0.010669997,3958.42059,0.039998422,,3118.549079,1.52E-17,2854.597701,-0.011002277,3249.934803,0.040804373
3478.85,-0.006352302,3799.5927,1.01E-17,6.00E-18,3119.534229,9.50E-18,2856.198686,-0.006352302,3960.340353,0.029840849,3251.510963,0.029840849,,3799.5927,1.17E-17,3478.85,-0.007441273,3960.340353,0.034542419,,3119.534229,1.13E-17,2856.198686,-0.007672543,3251.510963,0.035237782
3480.8,0.007442549,3800.7926,3.57E-18,5.79E-18,3120.519378,4.94E-18,2857.799672,0.007442549,3962.260116,0.025096729,3253.087123,0.025096729,,3800.7926,4.15E-18,3480.8,0.008717985,3962.260116,0.029049171,,3120.519378,5.88E-18,2857.799672,0.008988391,3253.087123,0.029633416
3482.75,0.004091189,3801.9925,1.35E-17,6.54E-18,3121.504527,1.27E-17,2859.400657,0.004091189,3964.17988,0.021883752,3254.663284,0.021883752,,3801.9925,1.57E-17,3482.75,0.00479206,3964.17988,0.02532873,,3121.504527,1.51E-17,2859.400657,0.004940399,3254.663284,0.025837693
3484.7,-0.002671636,3803.1924,1.15E-17,6.42E-18,3122.489677,1.08E-17,2861.001642,-0.002671636,3966.099643,0.055109181,3256.239444,0.055109181,,3803.1924,1.34E-17,3484.7,-0.003129165,3966.099643,0.063780884,,3122.489677,1.28E-17,2861.001642,-0.003225835,3256.239444,0.065061399
3486.65,0.012905771,3804.3923,1.59E-19,5.63E-18,3123.474826,1.65E-18,2862.602627,0.01290577,3968.019406,0.063639008,3257.815604,0.063639008,,3804.3923,1.84E-19,3486.65,0.015115192,3968.019406,0.073648667,,3123.474826,1.96E-18,2862.602627,0.015581213,3257.815604,0.075126035
3488.6,0.011473981,3805.5923,8.52E-18,5.74E-18,3124.459975,8.10E-18,2864.203612,0.01147398,3969.93917,0.029739469,3259.391765,0.029739469,,3805.5923,9.91E-18,3488.6,0.013437622,3969.93917,0.034415142,,3124.459975,9.63E-18,2864.203612,0.013851095,3259.391765,0.035104924
3490.55,-0.000992184,3806.7922,1.38E-17,6.23E-18,3125.445125,1.33E-17,2865.804598,-0.000992,3971.858933,0.032746591,3260.967925,0.032746591,,3806.7922,1.60E-17,3490.55,-0.001161928,3971.858933,0.03789285,,3125.445125,1.58E-17,2865.804598,-0.001197387,3260.967925,0.038651721
3492.5,-0.004052234,3807.9921,1.03E-17,5.97E-18,3126.430274,1.06E-17,2867.405583,-0.004052234,3973.778696,0.052956551,3262.544085,0.052956551,,3807.9921,1.19E-17,3492.5,-0.004745262,3973.778696,0.061275328,,3126.430274,1.26E-17,2867.405583,-0.004890692,3262.544085,0.062501505
3494.45,0.000146667,3809.192,1.00E-17,5.88E-18,3127.415424,1.00E-17,2869.006568,0.000147,3975.698459,0.052516334,3264.120246,0.052516334,,3809.192,1.16E-17,3494.45,0.000171743,3975.698459,0.060762422,,3127.415424,1.19E-17,2869.006568,0.000177397,3264.120246,0.061977402
3496.4,0.004916912,3810.3919,1.40E-17,6.46E-18,3128.400573,1.40E-17,2870.607553,0.004916912,3977.618223,0.038879655,3265.696406,0.038879655,,3810.3919,1.63E-17,3496.4,0.005757261,3977.618223,0.044981897,,3128.400573,1.66E-17,2870.607553,0.005933005,3265.696406,0.045880663
3498.35,0.009170654,3811.5918,1.95E-17,6.79E-18,3129.385722,1.98E-17,2872.208539,0.009170654,3979.537986,0.02655668,3267.272566,0.02655668,,3811.5918,2.27E-17,3498.35,0.010737488,3979.537986,0.030723011,,3129.385722,2.35E-17,2872.208539,0.011064607,3267.272566,0.031336431
3500.3,0.008599433,3812.7917,2.33E-17,6.94E-18,3130.370872,2.13E-17,2873.809524,0.008599433,3981.457749,0.01831229,3268.848727,0.01831229,,3812.7917,2.70E-17,3500.3,0.010068186,3981.457749,0.021183965,,3130.370872,2.53E-17,2873.809524,0.010374307,3268.848727,0.021606628
3502.25,0.004643748,3813.9916,3.74E-18,6.28E-18,3131.356021,5.76E-18,2875.410509,0.004643748,3983.377513,0.017487999,3270.424887,0.017487999,,3813.9916,4.35E-18,3502.25,0.005436622,3983.377513,0.020229226,,3131.356021,6.85E-18,2875.410509,0.005601594,3270.424887,0.020632564
3504.2,0.003161802,3815.1915,4.14E-18,6.57E-18,3132.34117,2.61E-18,2877.011494,0.003161802,3985.297276,0.02249323,3272.001048,0.02249323,,3815.1915,4.81E-18,3504.2,0.003701471,3985.297276,0.026017494,,3132.34117,3.10E-18,2877.011494,0.003813568,3272.001048,0.026535898
3506.15,0.011561448,3816.3915,-6.26E-18,6.19E-18,3133.32632,-4.49E-18,2878.612479,0.01156145,3987.217039,-0.004903188,3273.577208,-0.004903188,,3816.3915,-7.27E-18,3506.15,0.013534156,3987.217039,-0.005671091,,3133.32632,-5.34E-18,2878.612479,0.013943224,3273.577208,-0.005784016
3508.1,0.016766248,3817.5914,2.62E-18,6.34E-18,3134.311469,1.47E-18,2880.213465,0.01676625,3989.136802,-0.032096133,3275.153368,-0.032096133,,3817.5914,3.04E-18,3508.1,0.019626106,3989.136802,-0.03712062,,3134.311469,1.75E-18,2880.213465,0.02021813,3275.153368,-0.037859322
3510.05,0.019772088,3818.7913,1.95E-18,5.94E-18,3135.296619,2.73E-18,2881.81445,0.01977209,3991.056566,-0.010131354,3276.729529,-0.010131354,,3818.7913,2.27E-18,3510.05,0.02314356,3991.056566,-0.011716674,,3135.296619,3.24E-18,2881.81445,0.023840312,3276.729529,-0.011949697
3512,0.014898751,3819.9912,7.67E-18,5.92E-18,3136.281768,7.06E-18,2883.415435,0.01489875,3992.976329,0.012731154,3278.305689,0.012731154,,3819.9912,8.91E-18,3512,0.017438411,3992.976329,0.014722412,,3136.281768,8.39E-18,2883.415435,0.01796237,3278.305689,0.015015044
3513.95,0.009459759,3821.1911,9.35E-18,6.23E-18,3137.266917,1.02E-17,2885.01642,0.009459759,3994.896092,0.006049975,3279.881849,0.006049975,,3821.1911,1.09E-17,3513.95,0.011071759,3994.896092,0.006995827,,3137.266917,1.21E-17,2885.01642,0.011403771,3279.881849,0.007134803
3515.9,0.003918092,3822.391,2.16E-17,6.66E-18,3138.252067,2.14E-17,2886.617406,0.003918092,3996.815856,-0.016980413,3281.45801,-0.016980413,,3822.391,2.51E-17,3515.9,0.004585542,3996.815856,-0.019633964,,3138.252067,2.54E-17,2886.617406,0.004722781,3281.45801,-0.020023794
3517.85,0.00256647,3823.5909,3.07E-17,6.61E-18,3139.237216,2.99E-17,2888.218391,0.00256647,3998.735619,-0.028886698,3283.03417,-0.028886698,,3823.5909,3.57E-17,3517.85,0.003003529,3998.735619,-0.033398874,,3139.237216,3.55E-17,2888.218391,0.003093244,3283.03417,-0.034061664
3519.8,0.005633461,3824.7908,2.67E-17,6.51E-18,3140.222365,2.67E-17,2889.819376,0.005633461,4000.655382,-0.001312461,3284.61033,-0.001312461,,3824.7908,3.10E-17,3519.8,0.006592509,4000.655382,-0.00151738,,3140.222365,3.17E-17,2889.819376,0.006789039,3284.61033,-0.001547478
3521.75,0.006798562,3825.9908,2.04E-17,6.65E-18,3141.207515,2.08E-17,2891.420361,0.006798562,4002.575145,0.016258704,3286.186491,0.016258704,,3825.9908,2.37E-17,3521.75,0.007955586,4002.575145,0.018796115,,3141.207515,2.47E-17,2891.420361,0.008192289,3286.186491,0.019168758
3523.7,0.014546359,3827.1907,1.67E-17,7.12E-18,3142.192664,1.58E-17,2893.021346,0.01454636,4004.494909,0.045812041,3287.762651,0.045812041,,3827.1907,1.94E-17,3523.7,0.017021162,4004.494909,0.052958525,,3142.192664,1.88E-17,2893.021346,0.017526605,3287.762651,0.054007982
3525.65,0.011007565,3828.3906,3.69E-18,7.08E-18,3143.177813,4.62E-18,2894.622332,0.01100757,4006.414672,0.064089924,3289.338811,0.064089924,,3828.3906,4.29E-18,3525.65,0.012879708,4006.414672,0.074083249,,3143.177813,5.49E-18,2894.622332,0.01326143,3289.338811,0.075550693
3527.6,0.000221315,3829.5905,3.51E-18,7.46E-18,3144.162963,3.82E-18,2896.223317,0.000221,4008.334435,0.042166755,3290.914972,0.042166755,,3829.5905,4.08E-18,3527.6,0.000258943,4008.334435,0.048738754,,3144.162963,4.54E-18,2896.223317,0.000266224,3290.914972,0.049703778
3529.55,-0.000942025,3830.7904,8.55E-18,7.74E-18,3145.148112,7.77E-18,2897.824302,-0.000942,4010.254199,0.027380913,3292.491132,0.027380913,,3830.7904,9.93E-18,3529.55,-0.001102141,4010.254199,0.031646531,,3145.148112,9.23E-18,2897.824302,-0.001134648,3292.491132,0.032272886
3531.5,-0.001959008,3831.9903,2.73E-18,7.32E-18,3146.133262,2.75E-18,2899.425287,-0.001959008,4012.173962,0.026663465,3294.067292,0.026663465,,3831.9903,3.18E-18,3531.5,-0.002291874,4012.173962,0.030815461,,3146.133262,3.27E-18,2899.425287,-0.002359403,3294.067292,0.031425143
3533.45,-0.002900826,3833.1902,1.13E-18,7.14E-18,3147.118411,2.94E-18,2901.026273,-0.002900826,4014.093725,0.054310124,3295.643453,0.054310124,,3833.1902,1.32E-18,3533.45,-0.003393566,4014.093725,0.062763437,,3147.118411,3.49E-18,2901.026273,-0.003493362,3295.643453,0.064004778
3535.4,0.000553077,3834.3901,2.34E-17,7.57E-18,3148.10356,2.20E-17,2902.627258,0.000553,4016.013489,0.0668917,3297.219613,0.0668917,,3834.3901,2.72E-17,3535.4,0.000646994,4016.013489,0.077298659,,3148.10356,2.61E-17,2902.627258,0.000665891,3297.219613,0.078826982
3537.35,-0.000107958,3835.59,2.63E-17,7.34E-18,3149.08871,2.55E-17,2904.228243,-0.000108,4017.933252,0.033896841,3298.795773,0.033896841,,3835.59,3.05E-17,3537.35,-0.000126285,4017.933252,0.039168119,,3149.08871,3.03E-17,2904.228243,-0.000130034,3298.795773,0.039942302
3539.3,-0.002891398,3836.79,1.31E-17,6.78E-18,3150.073859,1.35E-17,2905.829228,-0.002891398,4019.853015,0.014577631,3300.371934,0.014577631,,3836.79,1.52E-17,3539.3,-0.003382073,4019.853015,0.016843571,,3150.073859,1.60E-17,2905.829228,-0.003480956,3300.371934,0.0171764
3541.25,0.005283239,3837.9899,7.75E-18,6.58E-18,3151.059008,9.02E-18,2907.430213,0.005283239,4021.772778,0.034338415,3301.948094,0.034338415,,3837.9899,9.00E-18,3541.25,0.006179531,4021.772778,0.039673557,,3151.059008,1.07E-17,2907.430213,0.006359858,3301.948094,0.040457302
3543.2,0.007488663,3839.1898,1.87E-17,6.88E-18,3152.044158,1.70E-17,2909.031199,0.007488663,4023.692542,0.018904611,3303.524254,0.018904611,,3839.1898,2.17E-17,3543.2,0.008758704,4023.692542,0.021840486,,3152.044158,2.02E-17,2909.031199,0.009013804,3303.524254,0.022271836
3545.15,0.002078416,3840.3897,9.42E-18,6.40E-18,3153.029307,9.68E-18,2910.632184,0.002078416,4025.612305,0.01695751,3305.100415,0.01695751,,3840.3897,1.09E-17,3545.15,0.002430795,4025.612305,0.01958981,,3153.029307,1.15E-17,2910.632184,0.002501457,3305.100415,0.019976623
3547.1,0.003709337,3841.5896,1.02E-18,6.04E-18,3154.014457,1.79E-18,2912.233169,0.003709337,4027.532068,0.037558828,3306.676575,0.037558828,,3841.5896,1.18E-18,3547.1,0.004338029,4027.532068,0.04338641,,3154.014457,2.12E-18,2912.233169,0.004463893,3306.676575,0.044242932
3549.05,0.002786118,3842.7895,3.90E-18,6.15E-18,3154.999606,3.35E-18,2913.834154,0.002786118,4029.451832,0.058929488,3308.252735,0.058929488,,3842.7895,4.53E-18,3549.05,0.003258187,4029.451832,0.068068765,,3154.999606,3.98E-18,2913.834154,0.00335254,3308.252735,0.069412315
3551,0.002012888,3843.9894,3.12E-18,6.14E-18,3155.984755,3.66E-18,2915.43514,0.002012888,4031.371595,0.061603412,3309.828896,0.061603412,,3843.9894,3.62E-18,3551,0.002353838,4031.371595,0.071153038,,3155.984755,4.34E-18,2915.43514,0.002421872,3309.828896,0.07255724
3552.95,0.001405188,3845.1893,6.88E-18,6.14E-18,3156.969905,6.29E-18,2917.036125,0.001405188,4033.291358,0.045246884,3311.405056,0.045246884,,3845.1893,7.99E-18,3552.95,0.00164313,4033.291358,0.05225776,,3156.969905,7.47E-18,2917.036125,0.001690532,3311.405056,0.053288921
3554.9,0.009924586,3846.3893,3.52E-18,5.99E-18,3157.955054,3.65E-18,2918.63711,0.009924586,4035.211121,0.038943794,3312.981216,0.038943794,,3846.3893,4.09E-18,3554.9,0.011604606,4035.211121,0.044975268,,3157.955054,4.33E-18,2918.63711,0.011938744,3312.981216,0.045862624
3556.85,0.02179895,3847.5892,2.84E-18,5.92E-18,3158.940203,3.54E-18,2920.238095,0.02179895,4037.130885,0.037577201,3314.557377,0.037577201,,3847.5892,3.30E-18,3556.85,0.025487904,4037.130885,0.043394359,,3158.940203,4.20E-18,2920.238095,0.026220402,3314.557377,0.044250439
3558.8,0.018275373,3848.7891,1.14E-17,5.92E-18,3159.925353,1.08E-17,2921.83908,0.01827537,4039.050648,0.025627334,3316.133537,0.025627334,,3848.7891,1.32E-17,3558.8,0.02136709,4039.050648,0.029592768,,3159.925353,1.28E-17,2921.83908,0.021979995,3316.133537,0.030176526
3560.75,0.014171473,3849.989,1.03E-17,5.84E-18,3160.910502,1.03E-17,2923.440066,0.01417147,4040.970411,0.012596766,3317.709697,0.012596766,,3849.989,1.19E-17,3560.75,0.016568177,4040.970411,0.014545026,,3160.910502,1.22E-17,2923.440066,0.017042531,3317.709697,0.014831929
3562.7,0.015651647,3851.1889,6.88E-19,5.42E-18,3161.895652,2.15E-18,2925.041051,0.01565165,4042.890175,0.040812153,3319.285858,0.040812153,,3851.1889,7.99E-19,3562.7,0.018297865,4042.890175,0.0471214,,3161.895652,2.55E-18,2925.041051,0.018820762,3319.285858,0.048050841
3564.65,0.019835055,3852.3888,7.34E-18,5.84E-18,3162.880801,6.07E-18,2926.642036,0.01983505,4044.809938,0.0547578,3320.862018,0.0547578,,3852.3888,8.53E-18,3564.65,0.023187528,4044.809938,0.063219034,,3162.880801,7.20E-18,2926.642036,0.023848902,3320.862018,0.064465969
3566.6,0.018985109,3853.5887,1.93E-18,5.64E-18,3163.86595,2.70E-18,2928.243021,0.01898511,4046.729701,0.033493582,3322.438178,0.033493582,,3853.5887,2.24E-18,3566.6,0.02219294,4046.729701,0.038666656,,3163.86595,3.20E-18,2928.243021,0.022824766,3322.438178,0.03942932
3568.55,0.010200287,3854.7886,4.24E-18,5.39E-18,3164.8511,4.25E-18,2929.844007,0.01020029,4048.649464,0.033928473,3324.014339,0.033928473,,3854.7886,4.92E-18,3568.55,0.011923256,4048.649464,0.03916629,,3164.8511,5.04E-18,2929.844007,0.012262076,3324.014339,0.039938825
3570.5,0.003345317,3855.9886,5.85E-18,5.26E-18,3165.836249,4.86E-18,2931.444992,0.003345317,4050.569228,0.041362911,3325.590499,0.041362911,,3855.9886,6.80E-18,3570.5,0.003910213,4050.569228,0.047745485,,3165.836249,5.77E-18,2931.444992,0.004021121,3325.590499,0.048687277
3572.45,0.009706043,3857.1885,-2.54E-18,4.91E-18,3166.821398,-1.03E-18,2933.045977,0.009706043,4052.488991,0.03840382,3327.166659,0.03840382,,3857.1885,-2.95E-18,3572.45,0.011344522,4052.488991,0.044327034,,3166.821398,-1.22E-18,2933.045977,0.011665693,3327.166659,0.045201449
3574.4,0.008163296,3858.3884,7.75E-18,5.09E-18,3167.806548,7.31E-18,2934.646962,0.008163296,4054.408754,0.029143076,3328.74282,0.029143076,,3858.3884,9.00E-18,3574.4,0.009540922,4054.408754,0.033635867,,3167.806548,8.67E-18,2934.646962,0.009810531,3328.74282,0.034299437
3576.35,0.004588889,3859.5883,1.11E-17,5.20E-18,3168.791697,9.61E-18,2936.247947,0.004588888,4056.328518,0.010556948,3330.31898,0.010556948,,3859.5883,1.28E-17,3576.35,0.005363066,4056.328518,0.012183683,,3168.791697,1.14E-17,2936.247947,0.005514335,3330.31898,0.012424067
3578.3,0.009049106,3860.7882,-4.07E-18,5.16E-18,3169.776846,-2.29E-18,2937.848933,0.009049105,4058.248281,-0.00171843,3331.89514,-0.00171843,,3860.7882,-4.72E-18,3578.3,0.010575287,4058.248281,-0.001983102,,3169.776846,-2.72E-18,2937.848933,0.010873019,3331.89514,-0.002022233
3580.25,0.016573945,3861.9881,9.51E-19,5.27E-18,3170.761996,9.41E-20,2939.449918,0.01657395,4060.168044,0.021602511,3333.471301,0.021602511,,3861.9881,1.10E-18,3580.25,0.019368379,4060.168044,0.024928161,,3170.761996,1.12E-19,2939.449918,0.019912671,3333.471301,0.025420119
3582.2,0.017597195,3863.188,1.28E-18,5.05E-18,3171.747145,1.86E-18,2941.050903,0.01759719,4062.087807,0.034346942,3335.047461,0.034346942,,3863.188,1.48E-18,3582.2,0.020563249,4062.087807,0.039632084,,3171.747145,2.21E-18,2941.050903,0.021140045,3335.047461,0.040414348
3584.15,0.005766659,3864.3879,8.79E-18,5.11E-18,3172.732295,9.01E-18,2942.651888,0.005766659,4064.007571,0.027116723,3336.623621,0.027116723,,3864.3879,1.02E-17,3584.15,0.006738348,4064.007571,0.031287355,,3172.732295,1.07E-17,2942.651888,0.006927014,3336.623621,0.031905018
3586.1,-0.003079776,3865.5878,1.56E-17,5.22E-18,3173.717444,1.40E-17,2944.252874,-0.003079776,4065.927334,0.027998576,3338.199782,0.027998576,,3865.5878,1.81E-17,3586.1,-0.003598565,4065.927334,0.032302814,,3173.717444,1.66E-17,2944.252874,-0.003699135,3338.199782,0.032940648
3588.05,-0.000776324,3866.7878,1.14E-18,4.77E-18,3174.702593,2.19E-18,2945.853859,-0.000776,4067.847097,0.033138566,3339.775942,0.033138566,,3866.7878,1.32E-18,3588.05,-0.000907056,4067.847097,0.038230577,,3174.702593,2.60E-18,2945.853859,-0.000931971,3339.775942,0.038985619
3590,0.008083543,3867.9877,1.73E-19,4.68E-18,3175.687743,8.87E-19,2947.454844,0.008083543,4069.766861,0.021156354,3341.352102,0.021156354,,3867.9877,2.01E-19,3590,0.009444388,4069.766861,0.024405666,,3175.687743,1.05E-18,2947.454844,0.009707375,3341.352102,0.024887782
3591.95,0.011789273,3869.1876,1.13E-17,4.97E-18,3176.672892,1.05E-17,2949.055829,0.01178927,4071.686624,0.01041476,3342.928263,0.01041476,,3869.1876,1.31E-17,3591.95,0.013773366,4071.686624,0.012013561,,3176.672892,1.24E-17,2949.055829,0.014156198,3342.928263,0.01225094
3593.9,0.010990949,3870.3875,1.05E-17,4.80E-18,3177.658041,1.00E-17,2950.656814,0.01099095,4073.606387,0.029328857,3344.504423,0.029328857,,3870.3875,1.21E-17,3593.9,0.012840125,4073.606387,0.033829084,,3177.658041,1.19E-17,2950.656814,0.013196377,3344.504423,0.034497701
3595.85,0.011741548,3871.5874,4.97E-18,4.75E-18,3178.643191,6.66E-18,2952.2578,0.01174155,4075.526151,0.033180073,3346.080583,0.033180073,,3871.5874,5.77E-18,3595.85,0.01371641,4075.526151,0.038268816,,3178.643191,7.89E-18,2952.2578,0.014096289,3346.080583,0.0390254
3597.8,0.006929407,3872.7873,1.62E-17,5.27E-18,3179.62834,1.38E-17,2953.858785,0.006929407,4077.445914,0.018312316,3347.656744,0.018312316,,3872.7873,1.88E-17,3597.8,0.00809454,4077.445914,0.021119495,,3179.62834,1.64E-17,2953.858785,0.008318316,3347.656744,0.021537159
3599.75,-0.000297134,3873.9872,2.52E-18,4.87E-18,3180.61349,4.65E-18,2955.45977,-0.000297,4079.365677,0.018004101,3349.232904,0.018004101,,3873.9872,2.93E-18,3599.75,-0.00034708,4079.365677,0.020762717,,3180.61349,5.51E-18,2955.45977,-0.000356497,3349.232904,0.02117346
3601.7,0.004339679,3875.1871,9.57E-18,5.26E-18,3181.598639,8.16E-18,2957.060755,0.004339679,4081.28544,0.018653518,3350.809064,0.018653518,,3875.1871,1.11E-17,3601.7,0.005068924,4081.28544,0.021510275,,3181.598639,9.67E-18,2957.060755,0.005208555,3350.809064,0.021935953
3603.65,0.013374754,3876.3871,5.32E-18,4.96E-18,3182.583788,6.40E-18,2958.661741,0.01337475,4083.205204,0.03034831,3352.385225,0.03034831,,3876.3871,6.17E-18,3603.65,0.015621585,4083.205204,0.034993886,,3182.583788,7.58E-18,2958.661741,0.016051132,3352.385225,0.035686646
3605.6,0.011147426,3877.587,9.91E-18,5.04E-18,3183.568938,8.89E-18,2960.262726,0.01114743,4085.124967,0.036120437,3353.961385,0.036120437,,3877.587,1.15E-17,3605.6,0.01301952,4085.124967,0.041646936,,3183.568938,1.05E-17,2960.262726,0.013376891,3353.961385,0.042471716
3607.55,0.008998548,3878.7869,3.39E-18,4.71E-18,3184.554087,3.89E-18,2961.863711,0.008998548,4087.04473,0.025600318,3355.537545,0.025600318,,3878.7869,3.93E-18,3607.55,0.010509302,4087.04473,0.02951534,,3184.554087,4.61E-18,2961.863711,0.010797256,3355.537545,0.030100095
3609.5,0.009391107,3879.9868,6.17E-19,4.23E-18,3185.539236,3.83E-19,2963.464696,0.009391107,4088.964494,0.012279041,3357.113706,0.012279041,,3879.9868,7.15E-19,3609.5,0.01096729,4088.964494,0.014155956,,3185.539236,4.54E-19,2963.464696,0.011267262,3357.113706,0.014436529
3611.45,0.00317672,3881.1867,-1.46E-18,4.25E-18,3186.524386,-8.45E-19,2965.065681,0.00317672,4090.884257,0.012915959,3358.689866,0.012915959,,3881.1867,-1.70E-18,3611.45,0.003709733,4090.884257,0.01488928,,3186.524386,-1.00E-18,2965.065681,0.003811021,3358.689866,0.015184515
3613.4,0.003886433,3882.3866,7.18E-18,4.76E-18,3187.509535,7.62E-18,2966.666667,0.003886433,4092.80402,0.02058298,3360.266026,0.02058298,,3882.3866,8.33E-18,3613.4,0.004538329,4092.80402,0.023726166,,3187.509535,9.03E-18,2966.666667,0.004662023,3360.266026,0.024196835
3615.35,0.010857689,3883.5865,1.75E-17,5.20E-18,3188.494685,1.55E-17,2968.267652,0.01085769,4094.723783,0.036625095,3361.842187,0.036625095,,3883.5865,2.03E-17,3615.35,0.012678365,4094.723783,0.042215341,,3188.494685,1.84E-17,2968.267652,0.013023318,3361.842187,0.043053178
3617.3,0.008547661,3884.7864,2.19E-18,4.39E-18,3189.479834,3.63E-18,2969.868637,0.008547661,4096.643547,0.038349438,3363.418347,0.038349438,,3884.7864,2.54E-18,3617.3,0.009980545,4096.643547,0.044200049,,3189.479834,4.30E-18,2969.868637,0.010251621,3363.418347,0.045077698
3619.25,0.007249023,3885.9863,3.96E-18,4.61E-18,3190.464983,4.31E-18,2971.469622,0.007249023,4098.56331,0.020739872,3364.994507,0.020739872,,3885.9863,4.60E-18,3619.25,0.008463843,4098.56331,0.023902425,,3190.464983,5.11E-18,2971.469622,0.008693325,3364.994507,0.024377276
3621.2,0.009465374,3887.1863,1.47E-17,5.00E-18,3191.450133,1.42E-17,2973.070608,0.009465374,4100.483073,0.023805045,3366.570668,0.023805045,,3887.1863,1.70E-17,3621.2,0.011051138,4100.483073,0.027433235,,3191.450133,1.68E-17,2973.070608,0.011350252,3366.570668,0.027978511
3623.15,0.011331216,3888.3862,1.76E-17,5.20E-18,3192.435282,1.73E-17,2974.671593,0.01133122,4102.402837,0.027315829,3368.146828,0.027315829,,3888.3862,2.04E-17,3623.15,0.013228995,4102.402837,0.031477085,,3192.435282,2.05E-17,2974.671593,0.013586444,3368.146828,0.03210307
3625.1,0.009035041,3889.5861,1.34E-17,4.93E-18,3193.420431,1.32E-17,2976.272578,0.009035041,4104.3226,0.023740614,3369.722988,0.023740614,,3889.5861,1.56E-17,3625.1,0.010547792,4104.3226,0.027355466,,3193.420431,1.56E-17,2976.272578,0.010832301,3369.722988,0.027899784
3627.05,0.002307083,3890.786,9.58E-18,4.80E-18,3194.405581,9.58E-18,2977.873563,0.002307083,4106.242363,0.031306978,3371.299149,0.031306978,,3890.786,1.11E-17,3627.05,0.002693245,4106.242363,0.036071595,,3194.405581,1.13E-17,2977.873563,0.002765766,3371.299149,0.036789751
3629,0.005832581,3891.9859,2.11E-17,5.15E-18,3195.39073,2.05E-17,2979.474548,0.005832581,4108.162126,0.025554318,3372.875309,0.025554318,,3891.9859,2.44E-17,3629,0.006808547,4108.162126,0.029441537,,3195.39073,2.43E-17,2979.474548,0.006991569,3372.875309,0.030028035
3630.95,0.006629488,3893.1858,2.12E-17,5.25E-18,3196.375879,1.96E-17,2981.075534,0.006629487,4110.08189,0.02026213,3374.451469,0.02026213,,3893.1858,2.46E-17,3630.95,0.007738464,4110.08189,0.023342816,,3196.375879,2.32E-17,2981.075534,0.007946129,3374.451469,0.0238081
3632.9,0.001671937,3894.3857,-6.81E-19,4.43E-18,3197.361029,8.18E-19,2982.676519,0.001671937,4112.001653,0.010122801,3376.02763,0.010122801,,3894.3857,-7.90E-19,3632.9,0.001951532,4112.001653,0.011661134,,3197.361029,9.69E-19,2982.676519,0.002003814,3376.02763,0.011893714
3634.85,0.001618506,3895.5856,-7.56E-19,4.37E-18,3198.346178,3.41E-19,2984.277504,0.001618506,4113.921416,0.00815714,3377.60379,0.00815714,,3895.5856,-8.77E-19,3634.85,0.001889084,4113.921416,0.009396148,,3198.346178,4.04E-19,2984.277504,0.001939608,3377.60379,0.009583672
