Astar,Time,Luminosity,logl,logt,flux,flux(mJy)
78800,460.765,1.89E+23,23.27737997,2.663479482,4.55E-06,0.004554716
78800,478.258,7.11E+23,23.85174742,2.679662243,1.71E-05,0.017134408
78800,496.414,2.34E+24,24.36977229,2.695844021,5.64E-05,0.056391723
78800,515.26,6.88E+24,24.8372727,2.712026429,0.000165801,0.165801305
78800,534.822,1.82E+25,25.25959388,2.728209264,0.000438602,0.438602288
78800,555.126,4.38E+25,25.64157325,2.744391569,0.001055537,1.055537375
78800,576.201,9.71E+25,25.98735339,2.760574008,0.002340016,2.340015505
78800,598.076,2.00E+26,26.30081279,2.776756375,0.004819805,4.819805366
78800,620.782,3.85E+26,26.58557352,2.792939116,0.009278125,9.27812533
78800,644.349,6.99E+26,26.8443529,2.809121159,0.01684522,16.84521976
78800,668.811,1.20E+27,27.07990447,2.825303407,0.028918832,28.9188322
78800,694.202,1.97E+27,27.29512709,2.841485861,0.047475083,47.47508286
78800,720.557,3.10E+27,27.49178178,2.857668342,0.074706983,74.70698318
78800,747.913,4.70E+27,27.67182056,2.873851082,0.113265426,113.2654261
78800,776.307,6.87E+27,27.83714634,2.890033502,0.165560314,165.5603143
78800,805.779,9.76E+27,27.98927179,2.906215945,0.235206502,235.2065019
78800,836.369,1.35E+28,28.12968989,2.922397927,0.325336862,325.3368622
78800,868.122,1.82E+28,28.25935493,2.938580762,0.438602288,438.6022883
78800,901.079,2.40E+28,28.37966803,2.954762868,0.578376644,578.376644
78800,935.288,3.10E+28,28.49150177,2.970945362,0.747069832,747.0698318
78800,970.796,3.94E+28,28.59582678,2.987127978,0.949501657,949.5016572
78800,1007.651,4.94E+28,28.69337515,3.00331014,1.190491925,1190.491925
78800,1045.906,6.09E+28,28.78490245,3.019492654,1.467630734,1467.630734
78800,1085.613,7.43E+28,28.87098881,3.035675035,1.790557694,1790.557694
78800,1126.828,8.96E+28,28.95225954,3.05185763,2.159272804,2159.272804
78800,1169.607,1.07E+29,29.02938378,3.068039959,2.578595871,2578.595871
78800,1214.01,1.27E+29,29.10243371,3.084222264,3.060576408,3060.576408
78800,1260.1,1.49E+29,29.17201881,3.100405012,3.590754998,3590.754998
78800,1307.938,1.73E+29,29.23854789,3.116587158,4.169131642,4169.131642
78800,1357.593,2.01E+29,29.30233093,3.13276959,4.843904393,4843.904393
78800,1409.133,2.31E+29,29.36379995,3.148951986,5.566875198,5566.875198
78800,1462.63,2.65E+29,29.42291798,3.165134477,6.38624211,6386.24211
78800,1518.158,3.02E+29,29.48000694,3.181316972,7.277906103,7277.906103
78800,1575.794,3.43E+29,29.53542072,3.197499443,8.265966203,8265.966203
78800,1635.618,3.88E+29,29.58916739,3.213681881,9.350422411,9350.422411
78800,1697.713,4.38E+29,29.64157325,3.229864274,10.55537375,10555.37375
78800,1762.165,4.93E+29,29.6926707,3.246046571,11.88082023,11880.82023
78800,1829.065,5.53E+29,29.74272513,3.262229139,13.32676184,13326.76184
78800,1898.504,6.19E+29,29.79169065,3.278411517,14.91729761,14917.29761
78800,1970.579,6.92E+29,29.83979218,3.29459385,16.67652657,16676.52657
78800,2045.391,7.71E+29,29.88705438,3.310776341,18.58034969,18580.34969
78800,2123.043,8.58E+29,29.93363911,3.32695879,20.67696502,20676.96502
78800,2203.643,9.54E+29,29.97954837,3.343141238,22.9904716,22990.4716
78800,2287.303,1.06E+30,30.02489596,3.3593237,25.54496844,25544.96844
78800,2374.139,1.17E+30,30.0696681,3.375506142,28.19586139,28195.86139
78800,2464.271,1.30E+30,30.11394335,3.391688466,31.32873488,31328.73488
78800,2557.825,1.44E+30,30.15806079,3.407870828,34.70259864,34702.59864
78800,2654.932,1.59E+30,30.20167018,3.424053402,38.31745266,38317.45266
78800,2755.724,1.76E+30,30.24477176,3.440235719,42.41428722,42414.28722
78800,2860.343,1.94E+30,30.28780173,3.456418115,46.75211205,46752.11205
78800,2968.934,2.14E+30,30.33041377,3.472600543,51.57191742,51571.91742
78800,3081.648,2.36E+30,30.372912,3.48878303,56.87370332,56873.70332
78800,3198.641,2.60E+30,30.41514035,3.5049655,62.65746976,62657.46976
78800,3320.075,2.87E+30,30.45727619,3.521147894,69.16420701,69164.20701
78800,3446.119,3.16E+30,30.49913699,3.53733027,76.15292479,76152.92479
78800,3576.949,3.47E+30,30.54082981,3.553512748,83.6236231,83623.6231
78800,3712.745,3.82E+30,30.5824043,3.569695122,92.0582825,92058.2825
78800,3853.697,4.21E+30,30.62386927,3.585877565,101.456903,101456.903
78800,4000,4.63E+30,30.6652995,3.602059991,111.5784942,111578.4942
108000,100,0,0,2,0,0
108000,103.796,0,0,2.016180617,0,0
108000,107.737,0,0,2.032364878,0,0
108000,111.827,0,0,2.048546674,0,0
108000,116.073,0,0,2.064731209,0,0
108000,120.479,0,0,2.080911354,0,0
108000,125.053,0,0,2.097094115,0,0
108000,129.801,0,0,2.113278038,0,0
108000,134.728,0,0,2.129457863,0,0
108000,139.843,0,0,2.145640732,0,0
108000,145.152,0,0,2.161823024,0,0
108000,150.663,0,0,2.178006611,0,0
108000,156.383,0,0,2.19418954,0,0
108000,162.32,0,0,2.210372034,0,0
108000,168.482,0,0,2.226553509,0,0
108000,174.878,0,0,2.242735178,0,0
108000,181.518,0,0,2.258919698,0,0
108000,188.409,0,0,2.275101645,0,0
108000,195.562,0,0,2.29128447,0,0
108000,202.986,0,0,2.307466086,0,0
108000,210.692,0,0,2.323648046,0,0
108000,218.691,0,0,2.33983091,0,0
108000,226.993,0,0,2.356012465,0,0
108000,235.611,0,0,2.372195563,0,0
108000,244.556,0,0,2.388378322,0,0
108000,253.84,0,0,2.404560059,0,0
108000,263.477,0,0,2.42074271,0,0
108000,273.48,0,0,2.436925571,0,0
108000,283.862,1.02E-13,0,2.453107258,2.46E-42,2.46E-39
108000,294.639,2.29E-09,0,2.469290232,5.52E-38,5.52E-35
108000,305.825,1.80E-05,0,2.485472984,4.34E-34,4.34E-31
108000,317.435,0.0553,0,2.50165481,1.33E-30,1.33E-27
108000,329.486,73.4,1.86581438,2.517836966,1.77E-27,1.77E-24
108000,341.995,46000,4.662757832,2.534019757,1.11E-24,1.11E-21
108000,354.979,14700000,7.168202747,2.550202662,3.54E-22,3.54E-19
108000,368.455,2590000000,9.412796429,2.566384454,6.24E-20,6.24E-17
108000,382.443,2.66E+11,11.42439155,2.582566716,6.41E-18,6.41E-15
108000,396.963,1.69E+13,13.22737244,2.598750029,4.07E-16,4.07E-13
108000,412.033,6.98E+14,14.84404204,2.614932,1.68E-14,1.68E-11
108000,427.676,1.97E+16,16.29402509,2.63111488,4.75E-13,4.75E-10
108000,443.912,3.94E+17,17.59494474,2.647296885,9.50E-12,9.50E-09
108000,460.765,5.79E+18,18.76245348,2.663479482,1.40E-10,1.40E-07
108000,478.258,6.47E+19,19.81083715,2.679662243,1.56E-09,1.56E-06
108000,496.414,5.66E+20,20.75258618,2.695844021,1.36E-08,1.36E-05
108000,515.26,3.97E+21,21.59900924,2.712026429,9.57E-08,9.57E-05
108000,534.822,2.29E+22,22.36021461,2.728209264,5.52E-07,0.000551868
108000,555.126,1.11E+23,23.04532298,2.744391569,2.67E-06,0.002674992
108000,576.201,4.59E+23,23.66200188,2.760574008,1.11E-05,0.011061453
108000,598.076,1.65E+24,24.21801004,2.776756375,3.98E-05,0.039763394
108000,620.782,5.24E+24,24.7192484,2.792939116,0.000126279,0.126278901
108000,644.349,1.49E+25,25.17172645,2.809121159,0.000359075,0.3590755
108000,668.811,3.81E+25,25.58081097,2.825303407,0.000918173,0.918172922
108000,694.202,8.93E+25,25.95085146,2.841485861,0.002152043,2.152043096
108000,720.557,1.93E+26,26.28600712,2.857668342,0.004651112,4.651112178
108000,747.913,3.89E+26,26.59006123,2.873851082,0.009374521,9.374521437
108000,776.307,7.35E+26,26.86616915,2.890033502,0.017712785,17.71278472
108000,805.779,1.31E+27,27.1172713,2.906215945,0.031569725,31.56972515
108000,836.369,2.22E+27,27.34635297,2.922397927,0.05349984,53.49983957
108000,868.122,3.59E+27,27.55521541,2.938580762,0.086515506,86.51550632
108000,901.079,5.58E+27,27.74640064,2.954762868,0.13447257,134.4725697
108000,935.288,8.35E+27,27.92163446,2.970945362,0.201226874,201.226874
108000,970.796,1.21E+28,28.08278537,2.987127978,0.291598225,291.5982247
108000,1007.651,1.70E+28,28.23070431,3.00331014,0.409683456,409.6834561
108000,1045.906,2.33E+28,28.36772855,3.019492654,0.561507325,561.5073252
108000,1085.613,3.12E+28,28.49429377,3.035675035,0.751889637,751.8896371
108000,1126.828,4.09E+28,28.61182948,3.05185763,0.985650197,985.6501974
108000,1169.607,5.26E+28,28.72115084,3.068039959,1.267608811,1267.608811
108000,1214.01,6.66E+28,28.82327856,3.084222264,1.604995187,1604.995187
108000,1260.1,8.30E+28,28.91881639,3.100405012,2.000219227,2000.219227
108000,1307.938,1.02E+29,29.00860017,3.116587158,2.458100737,2458.100737
108000,1357.593,1.24E+29,29.09307131,3.13276959,2.988279327,2988.279327
108000,1409.133,1.49E+29,29.1728947,3.148951986,3.590754998,3590.754998
108000,1462.63,1.77E+29,29.24870874,3.165134477,4.265527749,4265.527749
108000,1518.158,2.09E+29,29.32056168,3.181316972,5.036696608,5036.696608
108000,1575.794,2.45E+29,29.38916608,3.197499443,5.904261574,5904.261574
108000,1635.618,2.85E+29,29.45484486,3.213681881,6.868222647,6868.222647
108000,1697.713,3.30E+29,29.51785542,3.229864274,7.952678854,7952.678854
108000,1762.165,3.79E+29,29.57852461,3.246046571,9.133531169,9133.531169
108000,1829.065,4.34E+29,29.6369891,3.262229139,10.45897764,10458.97764
108000,1898.504,4.94E+29,29.69355109,3.278411517,11.90491925,11904.91925
108000,1970.579,5.60E+29,29.7483431,3.29459385,13.49545503,13495.45503
108000,2045.391,6.34E+29,29.80174662,3.310776341,15.27878301,15278.78301
108000,2123.043,7.14E+29,29.85369821,3.32695879,17.20670516,17206.70516
108000,2203.643,8.03E+29,29.90444504,3.343141238,19.35151855,19351.51855
108000,2287.303,9.00E+29,29.95414599,3.3593237,21.68912415,21689.12415
108000,2374.139,1.01E+30,30.00302947,3.375506142,24.3400171,24340.0171
108000,2464.271,1.12E+30,30.05076631,3.391688466,26.99091005,26990.91005
108000,2557.825,1.25E+30,30.09760433,3.407870828,30.12378354,30123.78354
108000,2654.932,1.39E+30,30.14395112,3.424053402,33.4976473,33497.6473
108000,2755.724,1.55E+30,30.18977096,3.440235719,37.35349159,37353.49159
108000,2860.343,1.72E+30,30.23502316,3.456418115,41.45032615,41450.32615
108000,2968.934,1.90E+30,30.27966694,3.472600543,45.78815098,45788.15098
108000,3081.648,2.11E+30,30.32387061,3.48878303,50.84894661,50848.94661
108000,3198.641,2.33E+30,30.36772855,3.5049655,56.15073252,56150.73252
108000,3320.075,2.58E+30,30.41111442,3.521147894,62.17548922,62175.48922
108000,3446.119,2.85E+30,30.4542349,3.53733027,68.68222647,68682.22647
108000,3576.949,3.14E+30,30.49706794,3.553512748,75.67094425,75670.94425
108000,3712.745,3.47E+30,30.53970324,3.569695122,83.6236231,83623.6231
108000,3853.697,3.82E+30,30.58206336,3.585877565,92.0582825,92058.2825
108000,4000,4.21E+30,30.6242821,3.602059991,101.456903,101456.903
149000,100,0,0,2,0,0
149000,103.796,0,0,2.016180617,0,0
149000,107.737,0,0,2.032364878,0,0
149000,111.827,0,0,2.048546674,0,0
149000,116.073,0,0,2.064731209,0,0
149000,120.479,0,0,2.080911354,0,0
149000,125.053,0,0,2.097094115,0,0
149000,129.801,0,0,2.113278038,0,0
149000,134.728,0,0,2.129457863,0,0
149000,139.843,0,0,2.145640732,0,0
149000,145.152,0,0,2.161823024,0,0
149000,150.663,0,0,2.178006611,0,0
149000,156.383,0,0,2.19418954,0,0
149000,162.32,0,0,2.210372034,0,0
149000,168.482,0,0,2.226553509,0,0
149000,174.878,0,0,2.242735178,0,0
149000,181.518,0,0,2.258919698,0,0
149000,188.409,0,0,2.275101645,0,0
149000,195.562,0,0,2.29128447,0,0
149000,202.986,0,0,2.307466086,0,0
149000,210.692,0,0,2.323648046,0,0
149000,218.691,0,0,2.33983091,0,0
149000,226.993,0,0,2.356012465,0,0
149000,235.611,0,0,2.372195563,0,0
149000,244.556,0,0,2.388378322,0,0
149000,253.84,0,0,2.404560059,0,0
149000,263.477,0,0,2.42074271,0,0
149000,273.48,0,0,2.436925571,0,0
149000,283.862,0,0,2.453107258,0,0
149000,294.639,0,0,2.469290232,0,0
149000,305.825,0,0,2.485472984,0,0
149000,317.435,0,0,2.50165481,0,0
149000,329.486,0,0,2.517836966,0,0
149000,341.995,8.44E-17,0,2.534019757,2.03E-45,2.03E-42
149000,354.979,4.36E-12,0,2.550202662,1.05E-40,1.05E-37
149000,368.455,6.92E-08,0,2.566384454,1.67E-36,1.67E-33
149000,382.443,0.000399,0,2.582566716,9.62E-33,9.62E-30
149000,396.963,0.93,0,2.598750029,2.24E-29,2.24E-26
149000,412.033,963,2.983626287,2.614932,2.32E-26,2.32E-23
149000,427.676,484000,5.684396478,2.63111488,1.17E-23,1.17E-20
149000,443.912,127000000,8.103803721,2.647296885,3.06E-21,3.06E-18
149000,460.765,18700000000,10.2716093,2.663479482,4.51E-19,4.51E-16
149000,478.258,1.64E+12,12.2143139,2.679662243,3.95E-17,3.95E-14
149000,496.414,9.04E+13,13.95592816,2.695844021,2.18E-15,2.18E-12
149000,515.26,3.29E+15,15.51759173,2.712026429,7.93E-14,7.93E-11
149000,534.822,8.29E+16,16.91834493,2.728209264,2.00E-12,2.00E-09
149000,555.126,1.50E+18,18.1752218,2.744391569,3.61E-11,3.61E-08
149000,576.201,2.01E+19,19.30362798,2.760574008,4.84E-10,4.84E-07
149000,598.076,2.07E+20,20.31680875,2.776756375,4.99E-09,4.99E-06
149000,620.782,1.69E+21,21.22711508,2.792939116,4.07E-08,4.07E-05
149000,644.349,1.11E+22,22.04532298,2.809121159,2.67E-07,0.000267499
149000,668.811,6.05E+22,22.78146814,2.825303407,1.46E-06,0.001457991
149000,694.202,2.78E+23,23.44388855,2.841485861,6.70E-06,0.006699529
149000,720.557,1.10E+24,24.04060234,2.857668342,2.65E-05,0.02650893
149000,747.913,3.79E+24,24.57852461,2.873851082,9.13E-05,0.091335312
149000,776.307,1.16E+25,25.06370856,2.890033502,0.000279549,0.279548711
149000,805.779,3.18E+25,25.50201721,2.906215945,0.000766349,0.766349053
149000,836.369,7.91E+25,25.89812158,2.922397927,0.001906233,1.906233022
149000,868.122,1.81E+26,26.25671775,2.938580762,0.004361924,4.361923856
149000,901.079,3.82E+26,26.58160837,2.954762868,0.009205828,9.20582825
149000,935.288,7.52E+26,26.87639106,2.970945362,0.018122468,18.12246818
149000,970.796,1.39E+27,27.14426277,2.987127978,0.033497647,33.4976473
149000,1007.651,2.44E+27,27.3881012,3.00331014,0.058801625,58.80162547
149000,1045.906,4.08E+27,27.61044722,3.019492654,0.098324029,98.32402947
149000,1085.613,6.51E+27,27.81358099,3.035675035,0.156884665,156.8846647
149000,1126.828,9.99E+27,27.99947853,3.05185763,0.240749278,240.749278
149000,1169.607,1.48E+28,28.16996817,3.068039959,0.356665597,356.6655971
149000,1214.01,2.12E+28,28.32674538,3.084222264,0.510899369,510.8993688
149000,1260.1,2.96E+28,28.47114497,3.100405012,0.713331194,713.3311942
149000,1307.938,4.02E+28,28.60465797,3.116587158,0.968780879,968.7808786
149000,1357.593,5.35E+28,28.7282726,3.13276959,1.289297935,1289.297935
149000,1409.133,6.97E+28,28.84310814,3.148951986,1.67970217,1679.70217
149000,1462.63,8.91E+28,28.95007263,3.165134477,2.147223291,2147.223291
149000,1518.158,1.12E+29,29.04999286,3.181316972,2.699091005,2699.091005
149000,1575.794,1.39E+29,29.14363924,3.197499443,3.34976473,3349.76473
149000,1635.618,1.71E+29,29.23172438,3.213681881,4.120933588,4120.933588
149000,1697.713,2.06E+29,29.31470969,3.229864274,4.964399527,4964.399527
149000,1762.165,2.47E+29,29.39322412,3.246046571,5.952459627,5952.459627
149000,1829.065,2.94E+29,29.46760811,3.262229139,7.085113888,7085.113888
149000,1898.504,3.46E+29,29.53844805,3.278411517,8.338263284,8338.263284
149000,1970.579,4.04E+29,29.60616631,3.29459385,9.73600684,9736.00684
149000,2045.391,4.69E+29,29.67089495,3.310776341,11.30244358,11302.44358
149000,2123.043,5.41E+29,29.73311698,3.32695879,13.03757352,13037.57352
149000,2203.643,6.21E+29,29.79302166,3.343141238,14.96549566,14965.49566
149000,2287.303,7.09E+29,29.85082996,3.3593237,17.08621002,17086.21002
149000,2374.139,8.07E+29,29.90687353,3.375506142,19.44791465,19447.91465
149000,2464.271,9.15E+29,29.9612312,3.391688466,22.05060955,22050.60955
149000,2557.825,1.03E+30,30.01410032,3.407870828,24.82199764,24821.99764
149000,2654.932,1.16E+30,30.06557971,3.424053402,27.95487112,27954.87112
149000,2755.724,1.31E+30,30.11594318,3.440235719,31.56972515,31569.72515
149000,2860.343,1.46E+30,30.16554108,3.456418115,35.18457917,35184.57917
149000,2968.934,1.64E+30,30.2137833,3.472600543,39.522404,39522.404
149000,3081.648,1.83E+30,30.26150077,3.48878303,44.1012191,44101.2191
149000,3198.641,2.03E+30,30.30813738,3.5049655,48.92102447,48921.02447
149000,3320.075,2.26E+30,30.35430056,3.521147894,54.46380064,54463.80064
149000,3446.119,2.51E+30,30.39984671,3.53733027,60.48855735,60488.55735
149000,3576.949,2.79E+30,30.44498111,3.553512748,67.23628486,67236.28486
149000,3712.745,3.09E+30,30.48939592,3.569695122,74.46599291,74465.99291
149000,3853.697,3.42E+30,30.53351786,3.585877565,82.41867176,82418.67176
149000,4000,3.78E+30,30.57726195,3.602059991,91.09432142,91094.32142
204000,100,0,0,2,0,0
204000,103.796,0,0,2.016180617,0,0
204000,107.737,0,0,2.032364878,0,0
204000,111.827,0,0,2.048546674,0,0
204000,116.073,0,0,2.064731209,0,0
204000,120.479,0,0,2.080911354,0,0
204000,125.053,0,0,2.097094115,0,0
204000,129.801,0,0,2.113278038,0,0
204000,134.728,0,0,2.129457863,0,0
204000,139.843,0,0,2.145640732,0,0
204000,145.152,0,0,2.161823024,0,0
204000,150.663,0,0,2.178006611,0,0
204000,156.383,0,0,2.19418954,0,0
204000,162.32,0,0,2.210372034,0,0
204000,168.482,0,0,2.226553509,0,0
204000,174.878,0,0,2.242735178,0,0
204000,181.518,0,0,2.258919698,0,0
204000,188.409,0,0,2.275101645,0,0
204000,195.562,0,0,2.29128447,0,0
204000,202.986,0,0,2.307466086,0,0
204000,210.692,0,0,2.323648046,0,0
204000,218.691,0,0,2.33983091,0,0
204000,226.993,0,0,2.356012465,0,0
204000,235.611,0,0,2.372195563,0,0
204000,244.556,0,0,2.388378322,0,0
204000,253.84,0,0,2.404560059,0,0
204000,263.477,0,0,2.42074271,0,0
204000,273.48,0,0,2.436925571,0,0
204000,283.862,0,0,2.453107258,0,0
204000,294.639,0,0,2.469290232,0,0
204000,305.825,0,0,2.485472984,0,0
204000,317.435,0,0,2.50165481,0,0
204000,329.486,0,0,2.517836966,0,0
204000,341.995,0,0,2.534019757,0,0
204000,354.979,0,0,2.550202662,0,0
204000,368.455,0,0,2.566384454,0,0
204000,382.443,0,0,2.582566716,0,0
204000,396.963,0,0,2.598750029,0,0
204000,412.033,0,0,2.614932,0,0
204000,427.676,4.89E-15,0,2.63111488,1.18E-43,1.18E-40
204000,443.912,1.66E-10,0,2.647296885,4.00E-39,4.00E-36
204000,460.765,1.89E-06,0,2.663479482,4.55E-35,4.55E-32
204000,478.258,0.00807,0,2.679662243,1.94E-31,1.94E-28
204000,496.414,14.4,1.158060794,2.695844021,3.47E-28,3.47E-25
204000,515.26,11700,4.069668097,2.712026429,2.82E-25,2.82E-22
204000,534.822,4760000,6.677698181,2.728209264,1.15E-22,1.15E-19
204000,555.126,1030000000,9.014100322,2.744391569,2.48E-20,2.48E-17
204000,576.201,1.28E+11,11.10754913,2.760574008,3.08E-18,3.08E-15
204000,598.076,9.64E+12,12.98403198,2.776756375,2.32E-16,2.32E-13
204000,620.782,4.64E+14,14.66633074,2.792939116,1.12E-14,1.12E-11
204000,644.349,1.50E+16,16.17493159,2.809121159,3.61E-13,3.61E-10
204000,668.811,3.38E+17,17.52827378,2.825303407,8.15E-12,8.15E-09
204000,694.202,5.53E+18,18.74272513,2.841485861,1.33E-10,1.33E-07
204000,720.557,6.81E+19,19.83301955,2.857668342,1.64E-09,1.64E-06
204000,747.913,6.49E+20,20.8122447,2.873851082,1.56E-08,1.56E-05
204000,776.307,4.92E+21,21.69222984,2.890033502,1.19E-07,0.000118567
204000,805.779,3.04E+22,22.48344465,2.906215945,7.33E-07,0.00073261
204000,836.369,1.57E+23,23.19534606,2.922397927,3.78E-06,0.003783547
204000,868.122,6.86E+23,23.83600746,2.938580762,1.65E-05,0.016531932
204000,901.079,2.59E+24,24.41329976,2.954762868,6.24E-05,0.062416479
204000,935.288,8.59E+24,24.93384146,2.970945362,0.000207011,0.20701064
204000,970.796,2.53E+25,25.40363519,2.987127978,0.000609705,0.609705379
204000,1007.651,6.73E+25,25.82788598,3.00331014,0.001621865,1.621864506
204000,1045.906,1.63E+26,26.2116544,3.019492654,0.003928141,3.928141374
204000,1085.613,3.62E+26,26.55906833,3.035675035,0.008723848,8.723847713
204000,1126.828,7.48E+26,26.87407575,3.05185763,0.018026072,18.02607207
204000,1169.607,1.45E+27,27.15986785,3.068039959,0.034943589,34.94358891
204000,1214.01,2.63E+27,27.41995575,3.084222264,0.063380441,63.38044057
204000,1260.1,4.54E+27,27.65676878,3.100405012,0.109409582,109.4095818
204000,1307.938,7.46E+27,27.87273883,3.116587158,0.17977874,179.7787402
204000,1357.593,1.18E+28,28.07003787,3.13276959,0.284368517,284.3685166
204000,1409.133,1.78E+28,28.2509077,3.148951986,0.428962678,428.9626776
204000,1462.63,2.61E+28,28.41697317,3.165134477,0.6289846,628.9846003
204000,1518.158,3.71E+28,28.56960797,3.181316972,0.894073895,894.0738954
204000,1575.794,5.13E+28,28.71045586,3.197499443,1.236280076,1236.280076
204000,1635.618,6.93E+28,28.84073323,3.213681881,1.670062559,1670.062559
204000,1697.713,9.15E+28,28.96142109,3.229864274,2.205060955,2205.060955
204000,1762.165,1.19E+29,29.07371835,3.246046571,2.867784193,2867.784193
204000,1829.065,1.51E+29,29.17840134,3.262229139,3.638953052,3638.953052
204000,1898.504,1.89E+29,29.27623196,3.278411517,4.554716071,4554.716071
204000,1970.579,2.33E+29,29.36791474,3.29459385,5.615073252,5615.073252
204000,2045.391,2.85E+29,29.4542349,3.310776341,6.868222647,6868.222647
204000,2123.043,3.43E+29,29.53580029,3.32695879,8.265966203,8265.966203
204000,2203.643,4.10E+29,29.61299566,3.343141238,9.880601001,9880.601001
204000,2287.303,4.86E+29,29.68627868,3.3593237,11.71212704,11712.12704
204000,2374.139,5.70E+29,29.75602721,3.375506142,13.73644529,13736.44529
204000,2464.271,6.65E+29,29.82275633,3.391688466,16.02585284,16025.85284
204000,2557.825,7.70E+29,29.8866599,3.407870828,18.55625066,18556.25066
204000,2654.932,8.87E+29,29.94811942,3.424053402,21.3758368,21375.8368
204000,2755.724,1.02E+30,30.00732095,3.440235719,24.58100737,24581.00737
204000,2860.343,1.16E+30,30.06445799,3.456418115,27.95487112,27954.87112
204000,2968.934,1.32E+30,30.11991541,3.472600543,31.81071542,31810.71542
204000,3081.648,1.49E+30,30.17405981,3.48878303,35.90754998,35907.54998
204000,3198.641,1.68E+30,30.22634209,3.5049655,40.48636508,40486.36508
204000,3320.075,1.90E+30,30.27760921,3.521147894,45.78815098,45788.15098
204000,3446.119,2.13E+30,30.32756326,3.53733027,51.33092715,51330.92715
204000,3576.949,2.38E+30,30.37657696,3.553512748,57.35568386,57355.68386
204000,3712.745,2.66E+30,30.42471834,3.569695122,64.10341137,64103.41137
204000,3853.697,2.97E+30,30.47217115,3.585877565,71.57410969,71574.10969
204000,4000,3.30E+30,30.51864552,3.602059991,79.52678854,79526.78854
281000,100,0,0,2,0,0
281000,103.796,0,0,2.016180617,0,0
281000,107.737,0,0,2.032364878,0,0
281000,111.827,0,0,2.048546674,0,0
281000,116.073,0,0,2.064731209,0,0
281000,120.479,0,0,2.080911354,0,0
281000,125.053,0,0,2.097094115,0,0
281000,129.801,0,0,2.113278038,0,0
281000,134.728,0,0,2.129457863,0,0
281000,139.843,0,0,2.145640732,0,0
281000,145.152,0,0,2.161823024,0,0
281000,150.663,0,0,2.178006611,0,0
281000,156.383,0,0,2.19418954,0,0
281000,162.32,0,0,2.210372034,0,0
281000,168.482,0,0,2.226553509,0,0
281000,174.878,0,0,2.242735178,0,0
281000,181.518,0,0,2.258919698,0,0
281000,188.409,0,0,2.275101645,0,0
281000,195.562,0,0,2.29128447,0,0
281000,202.986,0,0,2.307466086,0,0
281000,210.692,0,0,2.323648046,0,0
281000,218.691,0,0,2.33983091,0,0
281000,226.993,0,0,2.356012465,0,0
281000,235.611,0,0,2.372195563,0,0
281000,244.556,0,0,2.388378322,0,0
281000,253.84,0,0,2.404560059,0,0
281000,263.477,0,0,2.42074271,0,0
281000,273.48,0,0,2.436925571,0,0
281000,283.862,0,0,2.453107258,0,0
281000,294.639,0,0,2.469290232,0,0
281000,305.825,0,0,2.485472984,0,0
281000,317.435,0,0,2.50165481,0,0
281000,329.486,0,0,2.517836966,0,0
281000,341.995,0,0,2.534019757,0,0
281000,354.979,0,0,2.550202662,0,0
281000,368.455,0,0,2.566384454,0,0
281000,382.443,0,0,2.582566716,0,0
281000,396.963,0,0,2.598750029,0,0
281000,412.033,0,0,2.614932,0,0
281000,427.676,0,0,2.63111488,0,0
281000,443.912,0,0,2.647296885,0,0
281000,460.765,0,0,2.663479482,0,0
281000,478.258,0,0,2.679662243,0,0
281000,496.414,0,0,2.695844021,0,0
281000,515.26,0,0,2.712026429,0,0
281000,534.822,2.40E-13,0,2.728209264,5.78E-42,5.78E-39
281000,555.126,5.67E-09,0,2.744391569,1.37E-37,1.37E-34
281000,576.201,4.67E-05,0,2.760574008,1.13E-33,1.13E-30
281000,598.076,0.15,0,2.776756375,3.61E-30,3.61E-27
281000,620.782,206,2.31386722,2.792939116,4.96E-27,4.96E-24
281000,644.349,133000,5.12515583,2.809121159,3.21E-24,3.21E-21
281000,668.811,44000000,7.643650038,2.825303407,1.06E-21,1.06E-18
281000,694.202,7940000000,9.899875196,2.841485861,1.91E-19,1.91E-16
281000,720.557,8.35E+11,11.92184248,2.857668342,2.01E-17,2.01E-14
281000,747.913,5.42E+13,13.73415951,2.873851082,1.31E-15,1.31E-12
281000,776.307,2.29E+15,15.35907623,2.890033502,5.52E-14,5.52E-11
281000,805.779,6.56E+16,16.8165727,2.906215945,1.58E-12,1.58E-09
281000,836.369,1.33E+18,18.12417806,2.922397927,3.21E-11,3.21E-08
281000,868.122,1.98E+19,19.29754167,2.938580762,4.77E-10,4.77E-07
281000,901.079,2.25E+20,20.35121635,2.954762868,5.42E-09,5.42E-06
281000,935.288,1.99E+21,21.29776051,2.970945362,4.80E-08,4.80E-05
281000,970.796,1.41E+22,22.14860265,2.987127978,3.40E-07,0.000339796
281000,1007.651,8.19E+22,22.91349596,3.00331014,1.97E-06,0.00197371
281000,1045.906,4.00E+23,23.60184279,3.019492654,9.64E-06,0.009639611
281000,1085.613,1.67E+24,24.221675,3.035675035,4.02E-05,0.040245375
281000,1126.828,6.03E+24,24.78024528,3.05185763,0.000145317,0.145317132
281000,1169.607,1.92E+25,25.28397928,3.068039959,0.000462701,0.462701315
281000,1214.01,5.48E+25,25.73878056,3.084222264,0.001320627,1.32062667
281000,1260.1,1.41E+26,26.1498347,3.100405012,0.003397963,3.397962783
