F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut,,
0.281176869797423,0.359842836500576,2.25893545922438E+018,0.0208334273557766,146059.794151679,0.0518771697156583,5.1018218279427E-026,True,,
0.281176869797423,0.414321386427342,1.96191113890661E+018,0.0239875124096429,126854.592468514,0.0597311345406863,7.78751250349853E-026,True,,
0.281176869797423,0.477047738174997,1.70394213842986E+018,0.0276191114297489,110174.656371497,0.0687741535066953,1.18869990049419E-025,True,,
0.281176869797423,0.549270570993779,1.47989312744053E+018,0.0318005178336974,95687.9421577923,0.0791862439401798,1.81445288569375E-025,True,,
0.281176869797423,0.632427608427648,1.28530401311857E+018,0.0366149699299178,83106.0660949042,0.0911746769626648,2.76961348531589E-025,True,,
0.281176869797423,0.728174238750622,1.11630115412173E+018,0.0421583079237836,72178.563631156,0.104978103589887,4.22758778611699E-025,True,,
0.281176869797423,0.838416468405504,9.69520248886485E+017,0.0485408817868321,62687.9034546947,0.120871305503411,6.45306595453954E-025,True,,
0.281176869797423,0.965348864441625,8.42039363240155E+017,0.0558897479686074,54445.1571470291,0.139170665067209,9.85007581637595E-025,True,,
0.281176869797423,1.1114982412631,7.31320764120421E+017,0.0643511986805692,47286.2382278745,0.160240463479587,1.50353327041545E-024,True,,
0.281176869797423,1.27977396134977,6.35160401499116E+017,0.0740936741019496,41068.635722825,0.184500132436334,2.29502019820788E-024,True,,
0.281176869797423,1.4735258512759,5.51644032858458E+017,0.0853111154801779,35668.5772297246,0.212432603662315,3.50316006557458E-024,True,,
0.281176869797423,1.69661088594766,4.79109116799635E+017,0.0982268258752841,30978.5650095443,0.244593922523728,5.34728646598381E-024,True,,
0.281176869797423,1.95346996852731,4.16111717208449E+017,0.113097915403242,26905.2360532849,0.28162431709703,8.16219413731065E-024,True,,
0.281176869797423,2.24921633448472,3.61397759146744E+017,0.130220419468705,23367.5035257429,0.324260943043973,1.24589197827633E-023,True,,
0.281176869797423,2.5897373396156,3.13878064267199E+017,0.149935191874627,20294.9425882826,0.373352558002085,1.90175190080049E-023,True,,
0.281176869797423,2.98181165829732,2.7260666878712E+017,0.172634690121573,17626.3884675541,0.429876417610362,2.90286827049152E-023,True,,
0.281176869797423,3.4332442250215,2.36761992402082E+017,0.198770787970126,15308.7188622304,0.494957729515505,4.43099028442115E-023,True,,
0.281176869797423,3.95302160545385,2.0563048327324E+017,0.228863770789296,13295.796449409,0.569892052625217,6.76354318251934E-023,True,,
0.281176869797423,4.55149088995761,1.78592413512796E+017,0.263512692759298,11547.5504393946,0.65617108750538,1.03239938355631E-022,True,,
0.281176869797423,5.24056567077343,1.55109542401568E+017,0.30340730210718,10029.1788955816,0.755512371324726,1.57587296836098E-022,True,,
0.281176869797423,6.03396320319664,1.34714401753129E+017,0.349341771768256,8710.45594019965,0.869893468477505,2.40544081289198E-022,True,,
0.281176869797423,6.94747747186569,1.17000990130702E+017,0.40223050880652,7565.13005462343,1.00159133750912,3.67170807577491E-022,True,,
0.281176869797423,7.99929359803029,1.01616690668685E+017,0.463126357308563,6570.40149634864,1.15322765801323,5.60456117708522E-022,True,,
0.281176869797423,9.21034984663358,8.82552516087254E+016,0.533241557111896,5706.4684296917,1.32782101981245,8.55490287883566E-022,True,,
0.281176869797423,10.604754439601,7.66506898154654E+016,0.613971875588308,4956.13273514026,1.528847013341,1.30583574616939E-021,True,,
0.281176869797423,12.2102654727432,6.65719959106187E+016,0.706924392868207,4304.45765029072,1.76030741743481,1.99325114513263E-021,True,,
0.281176869797423,14.0588434898712,5.78185356217008E+016,0.813949493620097,3738.47042710851,2.02680986183466,3.04253436102306E-021,True,,
0.281176869797423,16.1872877140882,5.02160558010949E+016,0.93717770223827,3246.90408637682,2.3336595502259,4.64417911441361E-021,True,,
0.281176869797423,18.6379686015747,4.36132156081835E+016,1.07906209470848,2819.97312849801,2.68696486972432,7.08895844302089E-021,True,,
0.281176869797423,21.4596713006439,3.78785738015774E+016,1.2424271314349,2449.17873577371,3.09375898915238,1.08207135359857E-020,True,,
0.281176869797423,24.7085668066192,3.289797216815E+016,1.4305248831325,2127.13958836942,3.56213986673488,1.65169315589848E-020,True,,
0.281176869797423,28.4493301450915,2.85722630013937E+016,1.64709976906076,1847.44492605562,4.10143145431587,2.5211741094238E-020,True,,
0.281176869797423,32.7564278429775,2.48153353905254E+016,1.89646309632821,1604.52693065853,4.72236930715207,3.84836545900151E-020,True,,
0.281176869797423,37.7156003167731,2.15524010301258E+016,2.18357888410469,1393.54988876728,5.43731429417532,5.87421418087646E-020,True,,
0.281176869797423,43.4255686875676,1.87185054263146E+016,2.51416268122452,1210.31392828432,6.26049866300539,8.96650606872537E-020,True,,
0.281176869797423,50,1.62572348623806E+016,2.89479534432016,1051.17141252461,7.20830935807378,1.36866359660882E-019,True,,
0.323745754281764,0.05,1.73799192369299E+019,0.00285215538646004,1123762.70678862,0.00699751842480084,1.16253276417202E-028,True,,
0.323745754281764,0.0575697699663224,1.50946575321535E+019,0.00328395859013424,976000.69224352,0.00805691052101774,1.77451089866207E-028,True,,
0.323745754281764,0.0662855682795055,1.31098817495569E+019,0.00378113481225912,847667.702002691,0.00927668970668467,2.70864531866605E-028,True,,
0.323745754281764,0.0763208983587617,1.13860814080254E+019,0.00435358122706822,736209.04035101,0.0106811378492557,4.13452488111694E-028,True,,
0.323745754281764,0.0878755312427396,9.88894120532889E+018,0.00501269339544034,639405.92500342,0.0122982129792046,6.31101306426995E-028,True,,
0.323745754281764,0.101179482386258,8.58865791118655E+018,0.00577159211374408,555331.318309475,0.014160105844193,9.63324373237927E-028,True,,
0.323745754281764,0.116497590525769,7.45934708112505E+018,0.00664538460655374,482311.566152112,0.0163038807229794,1.47043563152819E-027,True,,
0.323745754281764,0.134134789763986,6.47852778071606E+018,0.00765146526274077,418893.080894937,0.0187722132556056,2.24449936753929E-027,True,,
0.323745754281764,0.154442179823874,5.62667506271601E+018,0.00880986190162585,363813.405142998,0.0216142399776793,3.42604416192543E-027,True,,
0.323745754281764,0.177824015311156,4.88683128837196E+018,0.0101436344622333,315976.080289903,0.0248865364702377,5.22957536509878E-027,True,,
0.323745754281764,0.204745753119021,4.24426855555502E+018,0.0116793340522647,274428.819565151,0.0286542435970015,7.98251779798377E-027,True,,
0.323745754281764,0.23574331817287,3.68619551375476E+018,0.0134475314949743,238344.551077492,0.0329923642487668,1.21846585901385E-026,True,,
0.323745754281764,0.271433771966193,3.20150272956722E+018,0.0154834258956109,207004.953482462,0.0379872564089325,1.85988817958834E-026,True,,
0.323745754281764,0.312527596263699,2.78054153372513E+018,0.0178275453420183,179786.156522388,0.043738352262279,2.83896673426049E-026,True,,
0.323745754281764,0.359842836500576,2.41493194722831E+018,0.0205265536880835,156146.321782735,0.0503601375689075,4.333449831388E-026,True,,
0.323745754281764,0.414321386427342,2.09739586300329E+018,0.0236341794804867,135614.856437744,0.0579844307062871,6.61465568248314E-026,True,,
0.323745754281764,0.477047738174997,1.82161216227739E+018,0.0272122855206879,117783.045265837,0.0667630067477822,1.009672928042E-025,True,,
0.323745754281764,0.549270570993779,1.58209088150171E+018,0.0313321003536778,102295.91444845,0.076870618814597,1.54118289833374E-025,True,,
0.323745754281764,0.632427608427648,1.37406392489254E+018,0.0360756361984591,88845.1651867741,0.088508476846504,2.35248926671982E-025,True,,
0.323745754281764,0.728174238750622,1.19339014703059E+018,0.0415373215466805,77163.036467531,0.101908253042456,3.59088188430802E-025,True,,
0.323745754281764,0.838416468405504,1.03647291601887E+018,0.0478258809291912,67016.9748052411,0.117336693706479,5.48118662621182E-025,True,,
0.323745754281764,0.965348864441625,9.00188516147617E+017,0.0550664992706053,58205.0048527597,0.135100929305817,8.36658174769032E-025,True,,
0.323745754281764,1.1114982412631,7.81823964794559E+017,0.0634033139171881,50551.7087238745,0.155554588447445,1.27709007035149E-024,True,,
0.323745754281764,1.27977396134977,6.79023005695451E+017,0.0730022839463008,43904.7339892505,0.179104837482507,1.94937322908559E-024,True,,
0.323745754281764,1.4735258512759,5.89739203485329E+017,0.0840544938760937,38131.7608311916,0.20622048587447,2.97555832160665E-024,True,,
0.323745754281764,1.69661088594766,5.12195205774072E+017,0.0967799575416474,33117.8679830563,0.237441318682729,4.54194568447818E-024,True,,
0.323745754281764,1.95346996852731,4.44847361795696E+017,0.111431997860462,28763.2450176801,0.273388841941299,6.9329074987215E-024,True,,
0.323745754281764,2.24921633448472,3.86354993302845E+017,0.12830228967429,24981.2054438521,0.314778654838397,1.05825145708124E-023,True,,
0.323745754281764,2.5897373396156,3.35553705989148E+017,0.147726666054027,21696.4610580048,0.362434694987098,1.61533403787817E-023,True,,
0.323745754281764,2.98181165829732,2.91432210155993E+017,0.170091803652441,18843.6231990305,0.417305640364429,2.46567489840697E-023,True,,
0.323745754281764,3.4332442250215,2.53112189197974E+017,0.195842920188558,16365.9010710428,0.480483794428581,3.76365046614136E-023,True,,
0.323745754281764,3.95302160545385,2.19830815153545E+017,0.225492637295762,14213.9712218901,0.553226830355982,5.74490369368561E-023,True,,
0.323745754281764,4.55149088995761,1.90925563261885E+017,0.259631185164328,12344.995672386,0.636982827255831,8.7691242177331E-023,True,,
0.323745754281764,5.24056567077343,1.6582102323283E+017,0.29893815211988,10721.7691503785,0.733419096752316,1.33853487623392E-022,True,,
0.323745754281764,6.03396320319664,1.440174446848E+017,0.34419601303398,9311.97845384006,0.844455373778776,2.04316368477414E-022,True,,
0.323745754281764,6.94747747186569,1.25080788727355E+017,0.39630570587383,8087.55919928763,0.972302032305378,3.1187217583192E-022,True,,
0.323745754281764,7.99929359803029,1.08634087647498E+017,0.456304566469948,7024.13715046869,1.11950408675217,4.76047292651877E-022,True,,
0.323745754281764,9.21034984663358,9.43499406989535E+016,0.525386978525147,6100.54300597147,1.2889918550136,7.26647140728952E-022,True,,
0.323745754281764,10.604754439601,8.19439966098068E+016,0.604928149939877,5298.39098674549,1.48413929163192,1.10916725140518E-021,True,,
0.323745754281764,12.2102654727432,7.11692930662595E+016,0.696511488763834,4601.71283457011,1.70883115234461,1.69305282114724E-021,True,,
0.323745754281764,14.0588434898712,6.18113404898896E+016,0.801960123740693,3996.63993556171,1.96754032703529,2.58430624557587E-021,True,,
0.323745754281764,16.1872877140882,5.36838522422866E+016,0.923373196918302,3471.12724082422,2.26541688053769,3.94473148593017E-021,True,,
0.323745754281764,18.6379686015747,4.6625036259213E+016,1.06316765079309,3014.71348839399,2.60839057380757,6.02130901580566E-021,True,,
0.323745754281764,21.4596713006439,4.04943742926957E+016,1.22412634183587,2618.31295327179,3.00328890632851,9.19103426763999E-021,True,,
0.323745754281764,24.7085668066192,3.51698246461506E+016,1.40945343818413,2274.03457995705,3.4579730295948,1.40293598430489E-020,True,,
0.323745754281764,28.4493301450915,3.05453927180225E+016,1.62283820429005,1975.02489699658,3.98149423727039,2.14146669323966E-020,True,,
0.323745754281764,32.7564278429775,2.65290209913042E+016,1.86852844227076,1715.33158648362,4.58427414723789,3.26877323666836E-020,True,,
0.323745754281764,37.7156003167731,2.30407564654361E+016,2.15141505194117,1489.78499261598,5.27831216238088,4.98951419907212E-020,True,,
0.323745754281764,43.4255686875676,2.00111590500663E+016,2.47712939284673,1293.89521053105,6.07742433997418,7.61608412093961E-020,True,,
0.323745754281764,50,1.73799192369299E+016,2.85215538646004,1123.76270678862,6.99751842480084,1.16253276417202E-019,True,,
0.372759372031494,0.05,1.85801334137811E+019,0.00281014350961776,1201366.97604428,0.00679289160232599,9.87446755449664E-029,True,,
0.372759372031494,0.0575697699663224,1.61370571956864E+019,0.00323558630842097,1043400.88274373,0.0078213041390414,1.50725646914726E-028,True,,
0.372759372031494,0.0662855682795055,1.40152177133298E+019,0.00372543918963955,906205.534045127,0.00900541360242517,2.30070335564747E-028,True,,
0.372759372031494,0.0763208983587617,1.21723759896283E+019,0.00428945354342142,787049.813274612,0.0103687917908642,3.51183493920066E-028,True,,
0.372759372031494,0.0878755312427396,1.05718469925701E+019,0.00493885707551995,683561.714537878,0.0119385791645748,5.36052794894963E-028,True,,
0.372759372031494,0.101179482386258,9.18176935460613E+018,0.00568657731468455,593681.123737123,0.013746025124586,8.18240617482171E-028,True,,
0.372759372031494,0.116497590525769,7.97447111563704E+018,0.00654749895804193,515618.808347175,0.0158271100874741,1.24897717999734E-027,True,,
0.372759372031494,0.134134789763986,6.92591886358241E+018,0.00753876017738418,447820.799569641,0.0182232617393509,1.9064612081398E-027,True,,
0.372759372031494,0.154442179823874,6.01523930670037E+018,0.00868009378486558,388937.457828658,0.0209821797274103,2.91005664182719E-027,True,,
0.372759372031494,0.177824015311156,5.22430375370547E+018,0.00999422004961632,337796.605802126,0.0241587852059809,4.44196274358265E-027,True,,
0.372759372031494,0.204745753119021,4.53736723002508E+018,0.0115072989849844,293380.194153749,0.0278163141394822,6.78029174132756E-027,True,,
0.372759372031494,0.23574331817287,3.94075504616346E+018,0.0132494511099849,254804.035455911,0.032027576126419,1.03495591366522E-026,True,,
0.372759372031494,0.271433771966193,3.422590578761E+018,0.0152553570516373,221300.202871202,0.0368764038035364,1.57977530185286E-026,True,,
0.372759372031494,0.312527596263699,2.97255884534815E+018,0.0175649479243375,192201.74320712,0.0424593216830961,2.41139740484788E-026,True,,
0.372759372031494,0.359842836500576,2.58170116633006E+018,0.0202242002294908,166929.400030221,0.0488874676444385,3.68080032475953E-026,True,,
0.372759372031494,0.414321386427342,2.24223682658479E+018,0.0232860510992926,144980.082539736,0.0562888053305271,5.61843974929738E-026,True,,
0.372759372031494,0.477047738174997,1.94740818653303E+018,0.026811452104206,125916.850653171,0.0648106714911509,8.57608738081904E-026,True,,
0.372759372031494,0.549270570993779,1.69134615934043E+018,0.0308705826020442,109360.216939229,0.0746227089821689,1.3090693866147E-025,True,,
0.372759372031494,0.632427608427648,1.46895337633783E+018,0.0355442467825208,94980.5922476359,0.0859202438073455,1.99818703200773E-025,True,,
0.372759372031494,0.728174238750622,1.27580271485986E+018,0.0409254822179183,82491.7246527114,0.0989281734287844,3.05006858743316E-025,True,,
0.372759372031494,0.838416468405504,1.10804916851864E+018,0.0471214119409275,71645.0011012446,0.113905443749671,4.65567949297476E-025,True,,
0.372759372031494,0.965348864441625,9.62353305534168E+017,0.0542553769185502,62224.4983288592,0.131150203891609,7.10651282748595E-025,True,,
0.372759372031494,1.1114982412631,8.35814791423636E+017,0.062469391372741,54042.6845245862,0.151005741381524,1.08475088638358E-024,True,,
0.372759372031494,1.27977396134977,7.25914652701042E+017,0.0719269698252973,46936.6861776593,0.173867315898566,1.65578324288516E-024,True,,
0.372759372031494,1.4735258512759,6.30465132243618E+017,0.0828163821443395,40765.045791495,0.200190027618847,2.52741729168758E-024,True,,
0.372759372031494,1.69661088594766,5.47566138107233E+017,0.0953544013898534,35404.9059214082,0.230497876791375,3.8578951645813E-024,True,,
0.372759372031494,1.95346996852731,4.75567418827236E+017,0.109790619065805,30749.5634793396,0.265394194892103,5.88876049469535E-024,True,,
0.372759372031494,2.24921633448472,4.13035712237027E+017,0.12641241368157,26706.3456196956,0.305573655006714,8.9887098234947E-024,True,,
0.372759372031494,2.5897373396156,3.58726213843349E+017,0.145550671530711,23194.7649220403,0.351836100530098,1.37205281763068E-023,True,,
0.372759372031494,2.98181165829732,3.11557796785709E+017,0.167586373569336,20144.9171462809,0.405102467467312,2.09432607274488E-023,True,,
0.372759372031494,3.4332442250215,2.705914900893E+017,0.192958179517537,17496.0896648236,0.466433117297655,3.19681694656132E-023,True,,
0.372759372031494,3.95302160545385,2.35011786782884E+017,0.222171160158898,15195.5528700728,0.537048945350013,4.87967882500147E-023,True,,
0.372759372031494,4.55149088995761,2.04110409786562E+017,0.255806851669975,13197.5104980982,0.618355684889126,7.44842943252678E-023,True,,
0.372759372031494,5.24056567077343,1.77272212400679E+017,0.294534832128992,11462.1879728012,0.711971890728693,1.13694165130457E-022,True,,
0.372759372031494,6.03396320319664,1.53962932720055E+017,0.339126050654709,9955.04062245379,0.81976115943477,1.73544816418118E-022,True,,
0.372759372031494,6.94747747186569,1.33718558203482E+017,0.39046817451558,8646.06600675787,0.943869227519708,2.64901925890742E-022,True,,
0.372759372031494,7.99929359803029,1.16136088681357E+017,0.449583259720635,7509.20666507415,1.086766686132,4.0435105921895E-022,True,,
0.372759372031494,9.21034984663358,1.00865513922754E+017,0.517648096856526,6521.83139646636,1.25129816255363,6.17208721838144E-022,True,,
0.372759372031494,10.604754439601,8.76028460611872E+016,0.596017637190695,5664.2847455197,1.44073894754989,9.42118482511003E-022,True,,
0.372759372031494,12.2102654727432,7.608406817713E+016,0.686251965378786,4919.49572565015,1.65886019583937,1.43806657891266E-021,True,,
0.372759372031494,14.0588434898712,6.60798785731107E+016,0.790147355715867,4272.63799084831,1.91000399761522,2.19509066404651E-021,True,,
0.372759372031494,16.1872877140882,5.73911261168549E+016,0.909772030161207,3710.83469097389,2.19916981554929,3.3506258291792E-021,True,,
0.372759372031494,18.6379686015747,4.98448457848868E+016,1.0475073299635,3222.90213522191,2.53211400796104,5.11445546694054E-021,True,,
0.372759372031494,21.4596713006439,4.32908154870564E+016,1.2060951204807,2799.12716092775,2.9154644193364,7.80679671705566E-021,True,,
0.372759372031494,24.7085668066192,3.75985656294797E+016,1.38869237287155,2431.07377584208,3.35685231932388,1.19164347749984E-020,True,,
0.372759372031494,28.4493301450915,3.26547818859398E+016,1.59893400920403,2111.4152247475,3.86506431668783,1.81894601452292E-020,True,,
0.372759372031494,32.7564278429775,2.83610494753083E+016,1.84100526202412,1833.78813740497,4.45021727233519,2.77647187788958E-020,True,,
0.372759372031494,37.7156003167731,2.46318940408301E+016,2.11972498883035,1592.66585438652,5.12395969336982,4.23805655976741E-020,True,,
0.372759372031494,43.4255686875676,2.13930801314991E+016,2.44064159997657,1383.24840912011,5.89970361728017,6.46904567873383E-020,True,,
0.372759372031494,50,1.85801334137811E+016,2.81014350961776,1201.36697604428,6.79289160232599,9.87446755449664E-020,True,,
0.429193426012878,0.05,1.98632314090596E+019,0.00276875046224186,1284330.40392865,0.00659424863497437,8.38729991014504E-029,True,,
0.429193426012878,0.0575697699663224,1.72514423982233E+019,0.00318792654410825,1115455.5634667,0.00759258754032419,1.28025252789326E-028,True,,
0.429193426012878,0.0662855682795055,1.49830739364733E+019,0.0036705639562769,968785.843785054,0.00874207036291258,1.95420046109778E-028,True,,
0.429193426012878,0.0763208983587617,1.30129701275845E+019,0.0042262704521907,841401.52405662,0.0100655795964456,2.98292669528178E-028,True,,
0.429193426012878,0.0878755312427396,1.13019125620937E+019,0.00486610835496168,730766.793534897,0.0115894620389017,4.55319290244476E-028,True,,
0.429193426012878,0.101179482386258,9.81583960532169E+018,0.00560281477252686,634679.271744864,0.0133440532722599,6.95007545430643E-028,True,,
0.429193426012878,0.116497590525769,8.52516834014087E+018,0.00645105515236569,551226.16619464,0.015364281546047,1.06087200466769E-027,True,,
0.429193426012878,0.134134789763986,7.40420566655729E+018,0.00742771522323502,478746.194849398,0.0176903630860748,1.61933408879797E-027,True,,
0.429193426012878,0.154442179823874,6.43063683499922E+018,0.00855223713553982,415796.515366884,0.0203686026697209,2.47178064800056E-027,True,,
0.429193426012878,0.177824015311156,5.58508123166122E+018,0.00984700649180935,361124.002762318,0.0234523154046251,3.77297039202409E-027,True,,
0.429193426012878,0.204745753119021,4.85070657302299E+018,0.0113377979718069,313640.303733688,0.0270028880604381,5.75912979600576E-027,True,,
0.429193426012878,0.23574331817287,4.21289382940091E+018,0.0130542884232312,272400.171059537,0.0310910010813155,8.79083919591743E-027,True,,
0.429193426012878,0.271433771966193,3.65894620724158E+018,0.0150306476319889,236582.646777022,0.0357980356054802,1.34184948951966E-026,True,,
0.429193426012878,0.312527596263699,3.17783639693369E+018,0.017306218532369,205474.719558042,0.0412176935010743,2.04822317004773E-026,True,,
0.429193426012878,0.359842836500576,2.75998705465792E+018,0.0199263003979078,178457.130954529,0.0474578626679845,3.12644464754547E-026,True,,
0.429193426012878,0.414321386427342,2.3970801483769E+018,0.0229430506037478,154992.047961043,0.0546427647377838,4.77226128339225E-026,True,,
0.429193426012878,0.477047738174997,2.08189137265892E+018,0.0264165229116691,134612.356495181,0.0629154279255617,7.28446536702466E-026,True,,
0.429193426012878,0.549270570993779,1.80814633606909E+018,0.0304158629466975,116912.362663536,0.0724405342601464,1.11191388174922E-025,True,,
0.429193426012878,0.632427608427648,1.57039565828284E+018,0.0350206846633712,101539.716705424,0.0834076978718824,1.69724532705356E-025,True,,
0.429193426012878,0.728174238750622,1.36390649050839E+018,0.0403226552026679,88188.3988461514,0.0960352395980957,2.59070576191876E-025,True,,
0.429193426012878,0.838416468405504,1.18456829973983E+018,0.0464273196889785,76592.6274308031,0.11057453304646,3.9544998226572E-025,True,,
0.429193426012878,0.965348864441625,1.02881104130934E+018,0.053456202292948,66521.5680691524,0.127315008632365,6.03621958049523E-025,True,,
0.429193426012878,1.1114982412631,8.93534090818135E+017,0.0615492253855642,57774.7384678336,0.146589915204512,9.21379402148287E-025,True,,
0.429193426012878,1.27977396134977,7.76044520710124E+017,0.0708674949410452,50178.0174748233,0.168782953954129,1.40641007402432E-024,True,,
0.429193426012878,1.4735258512759,6.7400349277416E+017,0.0815965076369097,43580.1788891782,0.194335916667512,2.14676960620697E-024,True,,
0.429193426012878,1.69661088594766,5.85379699422496E+017,0.0939498434942432,37849.8810353698,0.223757480374861,3.27686769830002E-024,True,,
0.429193426012878,1.95346996852731,5.08408926911586E+017,0.108173417566711,32873.0521743543,0.257633333468492,5.00186973074131E-024,True,,
0.429193426012878,2.24921633448472,4.41558935539432E+017,0.12455037531573,28550.6197033483,0.296637834868759,7.63494382647348E-024,True,,
0.429193426012878,2.5897373396156,3.83498957697538E+017,0.143406729122914,24796.5379400075,0.341547438334047,1.16541154351027E-023,True,,
0.429193426012878,2.98181165829732,3.330732065821E+017,0.165117848144577,21536.0752305535,0.393256149149555,1.77890511916751E-023,True,,
0.429193426012878,3.4332442250215,2.89277868208388E+017,0.190115930700349,18704.3262837005,0.452793320887633,2.71535273579728E-023,True,,
0.429193426012878,3.95302160545385,2.5124111871353E+017,0.218898607947048,16244.9201157502,0.521344146515764,4.14476320313939E-023,True,,
0.429193426012878,4.55149088995761,2.18205769156714E+017,0.252038850109194,14108.8978862112,0.600273251764025,6.32664102295874E-023,True,,
0.429193426012878,5.24056567077343,1.89514192330769E+017,0.290196372467254,12253.7382852709,0.691151860419824,9.65709852931211E-023,True,,
0.429193426012878,6.03396320319664,1.64595231526574E+017,0.334130768160021,10642.5110717301,0.7957890723233,1.47407687059236E-022,True,,
0.429193426012878,6.94747747186569,1.42952830646067E+017,0.38471662923286,9243.14191107232,0.916267876707309,2.25005742026961E-022,True,,
0.429193426012878,7.99929359803029,1.2415615932606E+017,0.442960956943093,8027.77387896412,1.05498661779141,3.43452807347548E-022,True,,
0.429193426012878,9.21034984663358,1.07831036495968E+017,0.510023207905519,6972.21291978435,1.214706738076,5.24252536012073E-022,True,,
0.429193426012878,10.604754439601,9.36524816401453E+016,0.58723837513213,6055.44622104884,1.39860774975154,8.00228490306009E-022,True,,
0.429193426012878,12.2102654727432,8.1338245484506E+016,0.676143563435073,5259.22391612057,1.61035052852624,1.2214831454486E-021,True,,
0.429193426012878,14.0588434898712,7.0643191324273E+016,0.778508588223333,4567.69578825584,1.85415018984802,1.86449381981447E-021,True,,
0.429193426012878,16.1872877140882,6.1354415143224E+016,0.896371206816473,3967.09574393635,2.13485999825127,2.84599686625198E-021,True,,
0.429193426012878,18.6379686015747,5.32870073817523E+016,1.03207768361718,3445.4677743693,2.45806798019258,4.34418075117144E-021,True,,
0.429193426012878,21.4596713006439,4.62803719842241E+016,1.18832949666432,2992.4279499335,2.83020816362539,6.63103555124489E-021,True,,
0.429193426012878,24.7085668066192,4.01950294497421E+016,1.36823711534321,2598.95770964868,3.25868865873443,1.01217318063979E-020,True,,
0.429193426012878,28.4493301450915,3.49098402453716E+016,1.57538191979386,2257.22433072865,3.75203912950409,1.54499932882148E-020,True,,
0.429193426012878,32.7564278429775,3.03195933089479E+016,1.81388749463272,1960.42500434611,4.32008059180382,2.35831473478679E-020,True,,
0.429193426012878,37.7156003167731,2.63329116363367E+016,2.08850171621589,1702.65141366115,4.97412091812239,3.59977398343265E-020,True,,
0.429193426012878,43.4255686875676,2.28704332601478E+016,2.40469126753637,1478.77211829853,5.72717994081957,5.49475968608155E-020,True,,
0.429193426012878,50,1.98632314090596E+016,2.76875046224186,1284.33040392865,6.59424863497437,8.38729991014504E-020,True,,
0.494171336132383,0.05,2.12349369739837E+019,0.00272796712905499,1373023.08066335,0.00640141453824638,7.12411068186501E-029,True,,
0.494171336132383,0.0575697699663224,1.8442784282798E+019,0.0031409688019077,1192486.16197924,0.00737055924851831,1.08743705449438E-028,True,,
0.494171336132383,0.0662855682795055,1.60177679132527E+019,0.00361649702794443,1035687.79472007,0.00848642800920698,1.65988345815233E-028,True,,
0.494171336132383,0.0763208983587617,1.39116136147695E+019,0.00416401803965298,899506.629369834,0.00977123416651602,2.53367593394067E-028,True,,
0.494171336132383,0.0878755312427396,1.20823946516615E+019,0.00479443121356878,781231.738372443,0.0112505540650679,3.86744846856654E-028,True,,
0.494171336132383,0.101179482386258,1.04936971771205E+019,0.0055202860416902,678508.650312008,0.0129538361903927,5.9033428295443E-028,True,,
0.494171336132383,0.116497590525769,9.1138953510316E+018,0.00635603195136811,589292.479984658,0.0149149873932466,9.0109685614115E-028,True,,
0.494171336132383,0.134134789763986,7.91552177155053E+018,0.00731830594677714,511807.221332817,0.0171730478655961,1.37545043137897E-027,True,,
0.494171336132383,0.154442179823874,6.87472068776809E+018,0.00842626379798258,444510.392895627,0.0197729683048602,2.09951225141578E-027,True,,
0.494171336132383,0.177824015311156,5.97077310869031E+018,0.00970196137050814,386062.331980535,0.0227665047372437,3.20473322286558E-027,True,,
0.494171336132383,0.204745753119021,5.18568435498625E+018,0.011170793686446,335299.526302065,0.0262132488132061,4.89176237138541E-027,True,,
0.494171336132383,0.23574331817287,4.50382584299001E+018,0.0128620004573988,291211.452206784,0.030181814084925,7.46687397483441E-027,True,,
0.494171336132383,0.271433771966193,3.91162397003209E+018,0.0148092481527837,252920.458408241,0.0347512018807088,1.13975705938204E-026,True,,
0.494171336132383,0.312527596263699,3.39728990781129E+018,0.0170513001905988,219664.294781963,0.0400123739665127,1.73974565365556E-026,True,,
0.494171336132383,0.359842836500576,2.95058492486479E+018,0.0196327885919896,190780.938425205,0.046070063301172,2.65557902405486E-026,True,,
0.494171336132383,0.414321386427342,2.56261656646435E+018,0.0226051024607656,165695.414917247,0.0530448589316477,4.05352353557101E-026,True,,
0.494171336132383,0.477047738174997,2.22566163453793E+018,0.0260274109746285,143908.352434078,0.0610756065318195,6.18737115506327E-026,True,,
0.494171336132383,0.549270570993779,1.93301244371822E+018,0.0299678412525659,124986.040866815,0.0703221723718093,9.44451450067035E-026,True,,
0.494171336132383,0.632427608427648,1.67884329297217E+018,0.0345048345459497,108551.79805298,0.0809686257395427,1.44162766250702E-025,True,,
0.494171336132383,0.728174238750622,1.4580944946925E+018,0.0397287077507268,94278.4712501734,0.0932269031662944,2.20052636602755E-025,True,,
0.494171336132383,0.838416468405504,1.26637165264467E+018,0.0457434513253718,81881.9245806655,0.107341027399124,3.35892298234729E-025,True,,
0.494171336132383,0.965348864441625,1.09985818371819E+018,0.0526687994053464,71115.3828029584,0.123591965106325,5.12712039061271E-025,True,,
0.494171336132383,1.1114982412631,9.55239342072755E+017,0.0606426133233633,61764.5188130507,0.142303220017137,7.82612868410175E-025,True,,
0.494171336132383,1.27977396134977,8.29636233244947E+017,0.0698236259836533,53643.187083414,0.163847272837071,1.19459434368384E-024,True,,
